time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
6.191,122,-0.29521,-3.40351,0.40565,0,10,0,FALLBACK,-0.0487,0.100,0.8865,0,none
6.239,123,-0.28611,-3.57046,0.56530,0,10,0,FALLBACK,-0.1150,0.100,0.8902,0,none
6.291,124,-0.28094,-3.55344,0.53051,0,10,0,FALLBACK,-0.1211,0.100,0.8939,0,none
6.344,125,-0.28015,-3.53062,0.51884,0,10,0,FALLBACK,-0.1032,0.100,0.8977,0,none
6.391,126,-0.28219,-3.51849,0.59446,0,10,0,FALLBACK,-0.0788,0.100,0.9015,0,none
6.442,127,-0.29114,-3.75192,0.48979,0,10,0,FALLBACK,0.0004,0.100,0.9052,0,none
6.493,128,-0.29141,-3.67259,0.54972,0,10,0,FALLBACK,-0.0416,0.100,0.9089,0,none
6.543,129,-0.29027,-3.84984,0.52802,0,10,0,FALLBACK,-0.0543,0.100,0.9125,0,none
6.593,130,-0.29082,-3.77335,0.59936,0,10,0,FALLBACK,-0.0431,0.100,0.9161,0,none
6.642,131,-0.29294,-3.71576,0.62053,0,10,0,FALLBACK,-0.0247,0.100,0.9197,0,none
6.692,132,-0.31151,-3.47409,0.54048,0,10,0,FALLBACK,0.1504,0.100,0.9232,0,none
6.743,133,-0.30354,-3.48738,0.53829,0,10,0,FALLBACK,-0.0221,0.100,0.9262,0,none
6.794,134,-0.28957,-3.58564,0.46090,0,10,0,FALLBACK,-0.1220,0.100,0.9294,0,none
6.843,135,-0.28008,-3.72313,0.50362,0,10,0,FALLBACK,-0.1471,0.100,0.9327,0,none
6.893,136,-0.27627,-3.73240,0.75180,0,10,0,FALLBACK,-0.1377,0.100,0.9360,0,none
6.944,137,-0.27669,-3.59248,0.50219,0,10,0,FALLBACK,-0.1145,0.100,0.9393,0,none
6.995,138,-0.28616,-3.36109,0.63406,0,10,0,FALLBACK,-0.0218,0.100,0.9427,0,none
7.045,139,-0.28505,-3.51352,0.52711,0,10,0,FALLBACK,-0.0803,0.100,0.9460,0,none
7.095,140,-0.28297,-3.42797,0.55884,0,10,0,FALLBACK,-0.0956,0.100,0.9492,0,none
7.144,141,-0.28392,-3.12396,0.53188,0,10,0,FALLBACK,-0.0756,0.100,0.9524,0,none
7.195,142,-0.28760,-3.58863,0.63395,0,10,0,FALLBACK,-0.0436,0.100,0.9556,0,none
7.245,143,-0.30176,-3.37694,0.44558,0,10,0,FALLBACK,0.0796,0.100,0.9588,0,none
7.294,144,-0.29856,-3.34027,0.48172,0,10,0,FALLBACK,-0.0232,0.100,0.9618,0,none
7.344,145,-0.29149,-3.28857,0.35968,0,10,0,FALLBACK,-0.0779,0.100,0.9647,0,none
7.396,146,-0.28717,-3.34200,0.44822,0,10,0,FALLBACK,-0.0858,0.100,0.9678,0,none
7.446,147,-0.28632,-3.37859,0.63785,0,10,0,FALLBACK,-0.0726,0.100,0.9708,0,none
7.497,148,-0.30306,-3.65246,0.54543,0,10,0,FALLBACK,0.0990,0.100,0.9738,0,none
7.549,149,-0.29354,-3.56704,0.59868,0,10,0,FALLBACK,-0.0799,0.100,0.9764,0,none
7.599,150,-0.27930,-3.47748,0.48746,0,10,0,FALLBACK,-0.1747,0.100,0.9790,0,none
7.647,151,-0.27110,-3.78103,0.47989,0,10,0,FALLBACK,-0.1854,0.100,0.9817,0,none
7.698,152,-0.27009,-3.73187,0.56033,0,10,0,FALLBACK,-0.1547,0.100,0.9844,0,none
7.747,153,-0.28279,-3.58482,0.53320,0,10,0,FALLBACK,-0.0225,0.100,0.9873,0,none
7.798,154,-0.28336,-3.96406,0.58381,0,10,0,FALLBACK,-0.0804,0.100,0.9901,0,none
7.847,155,-0.28225,-3.56539,0.58223,0,10,0,FALLBACK,-0.0943,0.100,0.9929,0,none
7.900,156,-0.28419,-3.66508,0.60725,0,10,0,FALLBACK,-0.0694,0.100,0.9956,0,none
7.950,157,-0.28913,-3.89794,0.62122,0,10,0,FALLBACK,-0.0297,0.100,0.9984,0,none
7.999,158,-0.30530,-3.94380,0.51961,0,10,0,FALLBACK,0.1074,0.100,1.0012,0,none
8.050,159,-0.30444,-4.02252,0.65276,0,10,0,FALLBACK,0.0179,0.100,1.0037,0,none
8.100,160,-0.29800,-3.66438,0.48870,0,10,0,FALLBACK,-0.0422,0.100,1.0062,0,none
8.149,161,-0.29205,-3.59825,0.46415,0,10,0,FALLBACK,-0.0695,0.100,1.0088,0,none
8.199,162,-0.28883,-3.79396,0.63389,0,10,0,FALLBACK,-0.0719,0.100,1.0114,0,none
8.248,163,-0.29530,-3.62190,0.39744,0,10,0,FALLBACK,0.0089,0.100,1.0140,0,none
8.300,164,-0.29166,-3.71538,0.64610,0,10,0,FALLBACK,-0.0599,0.100,1.0166,0,none
8.350,165,-0.28651,-3.57374,0.79153,0,10,0,FALLBACK,-0.0932,0.100,1.0191,0,none
8.401,166,-0.28389,-3.61924,0.50503,0,10,0,FALLBACK,-0.0937,0.100,1.0215,0,none
8.450,167,-0.28486,-3.31736,0.34967,0,10,0,FALLBACK,-0.0709,0.100,1.0240,0,none
8.499,168,-0.29887,-3.33481,0.53747,0,10,0,FALLBACK,0.0644,0.100,1.0265,0,none
8.550,169,-0.29563,-3.26284,0.49356,0,10,0,FALLBACK,-0.0380,0.100,1.0289,0,none
8.601,170,-0.28821,-3.31813,0.50578,0,10,0,FALLBACK,-0.0961,0.100,1.0311,0,none
8.651,171,-0.28308,-3.37850,0.46285,0,10,0,FALLBACK,-0.1103,0.100,1.0334,0,none
8.700,172,-0.28230,-3.74645,0.64894,0,10,0,FALLBACK,-0.0924,0.100,1.0357,0,none
8.751,173,-0.28755,-3.33025,0.58412,0,10,0,FALLBACK,-0.0360,0.100,1.0380,0,none
8.802,174,-0.29049,-3.51795,0.49633,0,10,0,FALLBACK,-0.0329,0.100,1.0404,0,none
8.853,175,-0.29354,-3.65748,0.63212,0,10,0,FALLBACK,-0.0170,0.100,1.0427,0,none
8.902,176,-0.29722,-3.89076,0.55285,0,10,0,FALLBACK,0.0045,0.100,1.0450,0,none
8.952,177,-0.30109,-3.44945,0.59963,0,10,0,FALLBACK,0.0249,0.100,1.0473,0,none
9.000,178,-0.30828,-3.77265,0.61358,0,10,0,FALLBACK,0.0773,0.100,1.0495,0,none
9.053,179,-0.30542,-3.93392,0.61551,0,10,0,FALLBACK,0.0128,0.100,1.0517,0,none
9.087,180,-0.29935,-4.09101,0.63803,0,10,0,FALLBACK,-0.0336,0.100,1.0538,0,none
9.135,181,-0.29435,-3.60315,0.65125,0,10,0,FALLBACK,-0.0532,0.100,1.0560,0,none
9.187,182,-0.29157,-3.95268,0.53199,0,10,0,FALLBACK,-0.0561,0.100,1.0581,0,none
9.235,183,-0.29703,-3.75669,0.51011,0,10,0,FALLBACK,0.0124,0.100,1.0603,0,none
9.287,184,-0.28505,-3.54090,0.66683,0,10,0,FALLBACK,-0.1346,0.100,1.0624,0,none
9.337,185,-0.27388,-3.79644,0.70106,0,10,0,FALLBACK,-0.1865,0.100,1.0641,0,none
9.386,186,-0.27037,-3.67730,0.48894,0,10,0,FALLBACK,-0.1657,0.100,1.0658,0,none
9.436,187,-0.29119,-3.94698,0.58172,0,10,0,FALLBACK,0.0601,0.100,1.0678,0,none
9.488,188,-0.28050,-3.54730,0.50264,0,10,0,FALLBACK,-0.1509,0.100,1.0695,0,none
9.537,189,-0.26729,-3.77712,0.52809,0,10,0,FALLBACK,-0.2296,0.100,1.0708,0,none
9.588,190,-0.26384,-3.69182,0.46375,0,10,0,FALLBACK,-0.1981,0.100,1.0723,0,none
9.636,191,-0.26889,-3.76655,0.53887,0,10,0,FALLBACK,-0.1303,0.100,1.0741,0,none
9.687,192,-0.29061,-3.74026,0.44006,0,10,0,FALLBACK,0.0616,0.100,1.0762,0,none
9.738,193,-0.28552,-3.47523,0.51837,0,10,0,FALLBACK,-0.0979,0.100,1.0778,0,none
9.787,194,-0.27750,-3.57111,0.52180,0,10,0,FALLBACK,-0.1525,0.100,1.0794,0,none
9.838,195,-0.27622,-3.58402,0.54771,0,10,0,FALLBACK,-0.1253,0.100,1.0811,0,none
9.887,196,-0.28062,-3.58022,0.52521,0,10,0,FALLBACK,-0.0749,0.100,1.0829,0,none
9.938,197,-0.29267,-3.21704,0.40173,0,10,0,FALLBACK,0.0236,0.100,1.0849,0,none
9.986,198,-0.28849,-3.69979,0.56914,0,10,0,FALLBACK,-0.0785,0.100,1.0866,0,none
10.038,199,-0.28339,-3.82549,0.53344,0,10,0,FALLBACK,-0.1085,0.100,1.0883,0,none
10.088,200,-0.28303,-4.16363,0.55594,0,10,0,FALLBACK,-0.0866,0.100,1.0901,0,none
10.139,201,-0.29674,-3.75116,0.48757,0,10,0,FALLBACK,0.0522,0.100,1.0919,0,none
10.187,202,-0.29026,-4.09048,0.57454,0,10,0,FALLBACK,-0.0811,0.100,1.0935,0,none
10.240,203,-0.28175,-3.70134,0.45115,0,10,0,FALLBACK,-0.1338,0.100,1.0950,0,none
10.288,204,-0.27897,-3.66218,0.52103,0,10,0,FALLBACK,-0.1190,0.100,1.0966,0,none
10.338,205,-0.28151,-3.93499,0.50415,0,10,0,FALLBACK,-0.0798,0.100,1.0983,0,none
10.390,206,-0.28985,-3.65495,0.69479,0,10,0,FALLBACK,-0.0090,0.100,1.1000,0,none
10.439,207,-0.29140,-3.75509,0.58605,0,10,0,FALLBACK,-0.0352,0.100,1.1017,0,none
10.487,208,-0.29241,-3.80479,0.57715,0,10,0,FALLBACK,-0.0329,0.100,1.1034,0,none
10.538,209,-0.29491,-3.84914,0.53103,0,10,0,FALLBACK,-0.0129,0.100,1.1051,0,none
10.590,210,-0.29794,-3.61758,0.57327,0,10,0,FALLBACK,0.0049,0.100,1.1067,0,none
10.639,211,-0.30134,-3.15585,0.49411,0,10,0,FALLBACK,0.0237,0.100,1.1084,0,none
10.690,212,-0.30396,-3.31444,0.46771,0,10,0,FALLBACK,0.0329,0.100,1.1100,0,none
10.739,213,-0.30529,-3.40518,0.62965,0,10,0,FALLBACK,0.0331,0.100,1.1116,0,none
10.789,214,-0.30531,-3.28978,0.45530,0,10,0,FALLBACK,0.0267,0.100,1.1132,0,none
10.840,215,-0.30254,-3.84818,0.57423,0,10,0,FALLBACK,-0.0012,0.100,1.1148,0,none
10.889,216,-0.30421,-3.57040,0.43844,0,10,0,FALLBACK,0.0295,0.100,1.1163,0,none
10.939,217,-0.30590,-3.44598,0.68198,0,10,0,FALLBACK,0.0379,0.100,1.1179,0,none
10.987,218,-0.30595,-3.63452,0.52301,0,10,0,FALLBACK,0.0300,0.100,1.1194,0,none
11.040,219,-0.30216,-3.51911,0.56798,0,10,0,FALLBACK,-0.0082,0.100,1.1209,0,none
11.088,220,-0.30258,-3.40866,0.55336,0,10,0,FALLBACK,0.0150,0.100,1.1224,0,none
11.139,221,-0.30372,-3.55281,0.53550,0,10,0,FALLBACK,0.0243,0.100,1.1239,0,none
11.190,222,-0.30399,-3.53561,0.46784,0,10,0,FALLBACK,0.0213,0.100,1.1254,0,none
11.241,223,-0.30321,-3.77691,0.62089,0,10,0,FALLBACK,0.0122,0.100,1.1268,0,none
11.289,224,-0.30034,-3.65270,0.46473,0,10,0,FALLBACK,-0.0127,0.100,1.1282,0,none
11.340,225,-0.30175,-3.74187,0.55755,0,10,0,FALLBACK,0.0158,0.100,1.1297,0,none
11.389,226,-0.30379,-3.91509,0.58744,0,10,0,FALLBACK,0.0292,0.100,1.1311,0,none
11.439,227,-0.30477,-3.81520,0.51472,0,10,0,FALLBACK,0.0288,0.100,1.1325,0,none
11.491,228,-0.30558,-3.59078,0.64317,0,10,0,FALLBACK,0.0320,0.100,1.1338,0,none
11.540,229,-0.30289,-4.03775,0.56958,0,10,0,FALLBACK,0.0010,0.100,1.1352,0,none
11.591,230,-0.29925,-3.81234,0.69844,0,10,0,FALLBACK,-0.0220,0.100,1.1366,0,none
11.640,231,-0.29620,-3.83568,0.56683,0,10,0,FALLBACK,-0.0343,0.100,1.1379,0,none
11.690,232,-0.29445,-3.80576,0.49528,0,10,0,FALLBACK,-0.0365,0.100,1.1392,0,none
11.741,233,-0.29668,-3.62320,0.59988,0,10,0,FALLBACK,-0.0054,0.100,1.1405,0,none
11.791,234,-0.28872,-3.66805,0.49685,0,10,0,FALLBACK,-0.0962,0.100,1.1418,0,none
11.841,235,-0.28121,-3.44111,0.45399,0,10,0,FALLBACK,-0.1315,0.100,1.1430,0,none
11.890,236,-0.27885,-3.17209,0.38883,0,10,0,FALLBACK,-0.1176,0.100,1.1441,0,none
11.942,237,-0.28737,-3.59259,0.45725,0,10,0,FALLBACK,-0.0206,0.100,1.1453,0,none
11.991,238,-0.28533,-3.67774,0.44748,0,10,0,FALLBACK,-0.0836,0.100,1.1465,0,none
12.041,239,-0.28294,-3.56662,0.66004,0,10,0,FALLBACK,-0.0972,0.100,1.1477,0,none
12.091,240,-0.28447,-3.49207,0.55649,0,10,0,FALLBACK,-0.0700,0.100,1.1489,0,none
12.141,241,-0.29603,-3.35578,0.44039,0,10,0,FALLBACK,0.0379,0.100,1.1501,0,none
12.192,242,-0.29527,-3.35642,0.39966,0,10,0,FALLBACK,-0.0275,0.100,1.1511,0,none
12.240,243,-0.29181,-3.77372,0.55976,0,10,0,FALLBACK,-0.0582,0.100,1.1523,0,none
12.292,244,-0.29052,-3.65771,0.67392,0,10,0,FALLBACK,-0.0539,0.100,1.1534,0,none
12.343,245,-0.29198,-3.83730,0.64250,0,10,0,FALLBACK,-0.0328,0.100,1.1546,0,none
12.393,246,-0.29582,-4.02131,0.68961,0,10,0,FALLBACK,-0.0017,0.100,1.1557,0,none
12.443,247,-0.29792,-3.87735,0.65112,0,10,0,FALLBACK,0.0001,0.100,1.1569,0,none
12.492,248,-0.29956,-4.16197,0.50607,0,10,0,FALLBACK,0.0060,0.100,1.1580,0,none
12.542,249,-0.30104,-3.72031,0.54893,0,10,0,FALLBACK,0.0126,0.100,1.1591,0,none
12.593,250,-0.30148,-3.49801,0.50482,0,10,0,FALLBACK,0.0096,0.100,1.1602,0,none
12.641,251,-0.30314,-3.47164,0.42136,0,10,0,FALLBACK,0.0240,0.100,1.1613,0,none
