time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
9.728,-0.39458,-2.62644,0.56034,0,10,0,FALLBACK,0.3907,0.100,0.9551,0,none
9.777,-0.32576,-1.60217,0.85043,0,10,0,FALLBACK,-0.2153,0.100,0.9581,0,none
9.831,-0.33097,-2.56141,0.56239,0,10,0,FALLBACK,0.1809,0.100,0.9604,0,none
9.879,-0.35580,-2.08266,0.62957,0,10,0,FALLBACK,0.4032,0.100,0.9607,0,none
9.930,-0.36986,-2.25741,0.64837,0,10,0,FALLBACK,0.4196,0.100,0.9618,0,none
9.979,-0.36692,-2.11565,0.56109,0,10,0,FALLBACK,0.3198,0.100,0.9634,0,none
10.028,-0.29580,-2.30342,0.65546,0,10,0,FALLBACK,-0.3765,0.100,0.9663,0,none
10.078,-0.32033,-2.27841,0.48562,0,10,0,FALLBACK,0.2243,0.100,0.9668,0,none
10.130,-0.36832,-1.13043,0.64040,0,10,0,FALLBACK,0.5815,0.100,0.9644,0,none
10.179,-0.40093,-0.53592,0.44861,0,10,0,FALLBACK,0.6677,0.100,0.9653,0,none
10.230,-0.41063,-0.44800,0.37673,0,10,0,FALLBACK,0.6016,0.100,0.9626,0,none
10.281,-0.33097,-1.33340,0.82567,0,10,0,FALLBACK,-0.2435,0.100,0.9644,0,none
10.315,-0.34809,-0.79797,0.58882,0,10,0,FALLBACK,0.3260,0.100,0.9651,0,none
10.365,-0.38806,-0.34152,0.55503,0,10,0,FALLBACK,0.6402,0.100,0.9621,0,none
10.416,-0.41101,-0.58951,0.53334,0,10,0,FALLBACK,0.6697,0.100,0.9604,0,none
10.463,-0.40728,-0.97659,0.70178,0,10,0,FALLBACK,0.5178,0.100,0.9600,0,none
10.514,-0.38708,-1.27839,0.71115,0,10,0,FALLBACK,0.3344,0.100,0.9634,0,none
10.564,-0.31737,-1.00489,0.85139,0,10,0,FALLBACK,-0.2617,0.100,0.9673,0,none
10.615,-0.33471,-1.01623,0.76412,0,10,0,FALLBACK,0.2603,0.100,0.9686,0,none
10.665,-0.36281,-0.19382,0.44573,0,10,0,FALLBACK,0.4546,0.100,0.9675,0,none
10.716,-0.37282,-0.70655,0.64389,0,10,0,FALLBACK,0.4141,0.100,0.9680,0,none
10.764,-0.36659,-0.91356,0.77384,0,10,0,FALLBACK,0.3018,0.100,0.9704,0,none
10.813,-0.28938,-0.16335,0.49130,0,10,0,FALLBACK,-0.4392,0.100,0.9739,0,none
10.867,-0.33549,-1.05828,0.76477,0,10,0,FALLBACK,0.4080,0.100,0.9704,0,none
10.915,-0.40669,-0.83095,0.65930,0,10,0,FALLBACK,0.8894,0.100,0.9684,0,none
10.965,-0.44193,-0.90864,0.60356,0,10,0,FALLBACK,0.8859,0.100,0.9551,0,none
11.016,-0.43946,-0.66698,0.71213,0,10,0,FALLBACK,0.6850,0.100,0.9546,0,none
11.066,-0.33129,-0.54259,0.75376,0,10,0,FALLBACK,-0.3845,0.100,0.9583,0,none
11.114,-0.36935,-0.17393,0.26155,1,10,0,FALLBACK,0.5370,0.100,0.9522,0,none
11.166,-0.43850,-0.94719,0.64890,0,10,0,FALLBACK,1.0000,0.100,0.9491,0,none
11.217,-0.46823,-0.31281,0.41957,0,10,0,FALLBACK,0.9898,0.100,0.9328,0,none
11.266,-0.45826,0.04593,0.18146,1,10,0,FALLBACK,0.7414,0.100,0.9321,0,none
11.316,-0.42930,-0.01684,0.17836,1,10,0,FALLBACK,0.5017,0.100,0.9364,0,none
11.368,-0.32957,-0.91450,0.72502,0,10,0,FALLBACK,-0.3508,0.100,0.9411,0,none
11.416,-0.35773,-0.12682,0.27067,1,10,0,FALLBACK,0.4295,0.100,0.9384,0,none
11.464,-0.39993,0.08388,0.13826,1,10,0,FALLBACK,0.7106,0.100,0.9336,0,none
11.516,-0.41091,-0.01308,0.15897,1,10,0,FALLBACK,0.6095,0.100,0.9309,0,none
11.568,-0.39986,-0.06812,0.30166,0,10,0,FALLBACK,0.4440,0.100,0.9337,0,none
11.615,-0.27632,0.01922,0.08164,1,10,0,FALLBACK,-0.7361,0.100,0.9378,0,none
11.664,-0.32807,0.00437,0.16902,1,10,0,FALLBACK,0.3991,0.100,0.9246,0,none
11.717,-0.40576,-0.53490,0.55574,0,10,0,FALLBACK,0.9172,0.100,0.9147,0,none
11.765,-0.44186,-0.41926,0.46455,0,10,0,FALLBACK,0.8898,0.100,0.9058,0,none
11.816,-0.44465,-0.59850,0.41600,0,10,0,FALLBACK,0.7372,0.100,0.9063,0,none
11.869,-0.42948,-1.97852,0.95477,0,10,0,FALLBACK,0.5716,0.100,0.9099,0,none
11.915,-0.35913,-2.03227,0.70437,0,10,0,FALLBACK,-0.0561,0.100,0.9140,0,none
11.968,-0.36163,-2.69413,0.58145,0,10,0,FALLBACK,0.3207,0.100,0.9140,0,none
12.017,-0.37729,-3.64977,0.57662,0,10,0,FALLBACK,0.4647,0.100,0.9171,0,none
12.069,-0.37717,-3.48163,0.46697,0,10,0,FALLBACK,0.3852,0.100,0.9193,0,none
12.119,-0.36260,-3.81845,0.61181,0,10,0,FALLBACK,0.2402,0.100,0.9224,0,none
