time_s,cte_true,cte_pred,steer,throttle,speed,lap,hit
0.012,0.00070,0.04199,-0.3249,0.100,0.0000,0,none
0.053,0.00070,0.04199,-0.3249,0.100,0.0000,0,none
0.068,0.00070,0.04199,-0.3249,0.100,0.0000,0,none
0.109,0.00056,0.07910,-0.3601,0.100,0.0087,0,none
0.160,0.00031,0.06689,-0.3485,0.100,0.0264,0,none
0.209,-0.00020,0.01721,-0.3014,0.100,0.0381,0,none
0.261,-0.00071,0.07275,-0.3541,0.100,0.0498,0,none
0.311,-0.00171,0.05298,-0.3353,0.100,0.0648,0,none
0.361,-0.00302,0.03589,-0.3191,0.100,0.0735,0,none
0.411,-0.00449,0.02209,-0.3060,0.100,0.0875,0,none
0.461,-0.00605,0.05640,-0.3386,0.100,0.0994,0,none
0.512,-0.00790,0.05420,-0.3365,0.100,0.1112,0,none
0.563,-0.01019,-0.01746,-0.2684,0.100,0.1230,0,none
0.613,-0.01262,0.02502,-0.3088,0.100,0.1346,0,none
0.664,-0.01525,0.04565,-0.3284,0.100,0.1461,0,none
0.714,-0.01048,0.03564,-0.3189,0.100,0.1624,0,none
0.765,-0.02463,-0.02087,-0.2652,0.100,0.1695,0,none
0.816,-0.02726,0.00061,-0.2856,0.100,0.1799,0,none
0.865,-0.03149,-0.00436,-0.2809,0.100,0.1912,0,none
0.916,-0.03671,0.01227,-0.2967,0.100,0.2020,0,none
0.965,-0.04259,-0.02539,-0.2609,0.100,0.2128,0,none
1.016,-0.04907,-0.02747,-0.2589,0.100,0.2236,0,none
1.066,-0.05600,-0.02356,-0.2626,0.100,0.2342,0,none
1.117,-0.06363,-0.07617,-0.2126,0.100,0.2447,0,none
1.167,-0.07203,-0.07715,-0.2117,0.100,0.2551,0,none
1.217,-0.08264,-0.06689,-0.2215,0.100,0.2653,0,none
1.268,-0.09228,-0.06396,-0.2242,0.100,0.2748,0,none
1.318,-0.09991,-0.04663,-0.2407,0.100,0.2860,0,none
1.368,-0.11131,-0.09473,-0.1950,0.100,0.2956,0,none
1.419,-0.12342,-0.07471,-0.2140,0.100,0.3055,0,none
1.468,-0.13614,-0.06055,-0.2275,0.100,0.3153,0,none
1.502,-0.14702,0.05151,-0.3339,0.100,0.3240,0,none
1.551,-0.16277,0.02698,-0.3106,0.100,0.3329,0,none
1.602,-0.18503,-0.06592,-0.2224,0.100,0.3441,0,none
1.653,-0.20349,-0.17480,-0.1189,0.100,0.3530,0,none
1.703,-0.22156,-0.17676,-0.1171,0.100,0.3624,0,none
1.755,-0.23979,-0.16895,-0.1245,0.100,0.3716,0,none
1.805,-0.26105,-0.21191,-0.0837,0.100,0.3850,0,none
1.856,-0.28535,-0.27148,-0.0271,0.100,0.3896,0,none
1.909,-0.29898,-0.21094,-0.0846,0.100,0.3988,0,none
1.957,-0.31890,-0.20410,-0.0911,0.100,0.4076,0,none
2.007,-0.34071,-0.21387,-0.0818,0.100,0.4164,0,none
2.058,-0.36329,-0.35938,0.0564,0.100,0.4251,0,none
2.109,-0.38473,-0.33594,0.0341,0.100,0.4335,0,none
2.159,-0.40516,-0.34961,0.0471,0.100,0.4420,0,none
2.210,-0.42609,-0.45703,0.1492,0.100,0.4504,0,none
2.260,-0.44550,-0.52734,0.2160,0.100,0.4586,0,none
2.310,-0.46304,-0.54297,0.2308,0.100,0.4667,0,none
2.361,-0.47845,-0.50000,0.1900,0.100,0.4748,0,none
2.410,-0.49258,-0.50781,0.1974,0.100,0.4829,0,none
2.460,-0.50625,-0.49023,0.1807,0.100,0.4909,0,none
2.511,-0.51907,-0.53906,0.2271,0.100,0.4988,0,none
2.563,-0.53075,-0.58984,0.2754,0.100,0.5066,0,none
2.610,-0.53996,-0.54688,0.2345,0.100,0.5142,0,none
2.661,-0.54660,-0.51953,0.2086,0.100,0.5218,0,none
2.712,-0.55260,-0.61719,0.3013,0.100,0.5295,0,none
2.763,-0.55689,-0.58203,0.2679,0.100,0.5368,0,none
2.814,-0.55742,-0.57422,0.2605,0.100,0.5442,0,none
2.865,-0.55619,-0.53906,0.2271,0.100,0.5515,0,none
2.914,-0.55350,-0.56250,0.2494,0.100,0.5589,0,none
2.966,-0.54908,-0.49023,0.1807,0.100,0.5661,0,none
3.016,-0.54239,-0.48828,0.1789,0.100,0.5732,0,none
3.066,-0.53514,-0.43945,0.1325,0.100,0.5803,0,none
3.117,-0.52683,-0.50391,0.1937,0.100,0.5874,0,none
3.169,-0.51750,-0.46484,0.1566,0.100,0.5942,0,none
3.218,-0.50519,-0.53906,0.2271,0.100,0.6011,0,none
3.267,-0.49153,-0.60156,0.2865,0.100,0.6078,0,none
3.318,-0.47362,-0.46875,0.1603,0.100,0.6142,0,none
3.368,-0.45151,-0.48633,0.1770,0.100,0.6208,0,none
3.420,-0.42952,-0.57422,0.2605,0.100,0.6286,0,none
3.469,-0.40575,-0.60547,0.2902,0.100,0.6342,0,none
3.520,-0.37638,-0.50391,0.1937,0.100,0.6399,0,none
3.571,-0.34404,-0.53906,0.2271,0.100,0.6466,0,none
3.621,-0.31086,-0.57422,0.2605,0.100,0.6527,0,none
3.671,-0.27385,-0.32031,0.0193,0.100,0.6590,0,none
3.705,-0.23441,-0.22656,-0.0698,0.100,0.6644,0,none
3.755,-0.20121,-0.42969,0.1232,0.100,0.6715,0,none
3.806,-0.16730,-0.31641,0.0156,0.100,0.6765,0,none
3.855,-0.12924,-0.43945,0.1325,0.100,0.6833,0,none
3.905,-0.09127,-0.06006,-0.2279,0.100,0.6875,0,none
3.956,-0.05705,-0.03369,-0.2530,0.100,0.6933,0,none
4.005,-0.03104,0.00516,-0.2899,0.100,0.6985,0,none
4.056,-0.00881,0.08105,-0.3620,0.100,0.7041,0,none
4.106,0.00790,0.09229,-0.3727,0.100,0.7095,0,none
4.156,0.01820,0.03247,-0.3158,0.100,0.7149,0,none
4.207,0.02436,0.01880,-0.3029,0.100,0.7207,0,none
4.257,0.02715,-0.05054,-0.2370,0.100,0.7263,0,none
4.307,0.02664,0.03491,-0.3182,0.100,0.7319,0,none
4.356,0.02273,0.01831,-0.3024,0.100,0.7370,0,none
4.407,0.01264,-0.01624,-0.2696,0.100,0.7423,0,none
4.457,-0.00108,0.03369,-0.3170,0.100,0.7477,0,none
4.507,-0.01925,0.03491,-0.3182,0.100,0.7527,0,none
4.558,-0.04345,-0.06201,-0.2261,0.100,0.7579,0,none
4.607,-0.07159,-0.14062,-0.1514,0.100,0.7632,0,none
4.657,-0.10004,-0.13379,-0.1579,0.100,0.7684,0,none
4.707,-0.13008,-0.13574,-0.1560,0.100,0.7735,0,none
4.757,-0.16304,-0.27734,-0.0215,0.100,0.7785,0,none
4.808,-0.19683,-0.30469,0.0045,0.100,0.7834,0,none
4.857,-0.22797,-0.21875,-0.0772,0.100,0.7883,0,none
4.907,-0.25996,-0.25977,-0.0382,0.100,0.7931,0,none
4.958,-0.29453,-0.27930,-0.0197,0.100,0.7979,0,none
5.007,-0.32900,-0.36719,0.0638,0.100,0.8027,0,none
5.058,-0.36240,-0.30273,0.0026,0.100,0.8074,0,none
5.109,-0.39405,-0.33203,0.0304,0.100,0.8120,0,none
5.158,-0.42660,-0.28516,-0.0141,0.100,0.8166,0,none
5.208,-0.45891,-0.37500,0.0713,0.100,0.8212,0,none
5.257,-0.49124,-0.28516,-0.0141,0.100,0.8257,0,none
5.308,-0.52274,-0.44531,0.1380,0.100,0.8301,0,none
5.358,-0.55359,-0.35547,0.0527,0.100,0.8342,0,none
5.408,-0.57958,-0.50781,0.1974,0.100,0.8385,0,none
5.458,-0.60525,-0.48438,0.1752,0.100,0.8425,0,none
5.508,-0.62474,-0.58984,0.2754,0.100,0.8468,0,none
5.558,-0.63839,-0.44922,0.1418,0.100,0.8505,0,none
5.609,-0.64608,-0.24023,-0.0568,0.100,0.8547,0,none
5.658,-0.65547,-0.09277,-0.1969,0.100,0.8587,0,none
5.710,-0.67186,-0.38281,0.0787,0.100,0.8625,0,none
5.759,-0.50727,-0.42969,0.1232,0.100,0.8660,0,none
5.809,-0.61090,-0.55859,0.2457,0.100,0.8700,0,none
5.860,-0.71056,-0.74609,0.4238,0.100,0.8735,0,none
5.910,-0.79828,-0.75781,0.4349,0.100,0.8757,0,none
5.960,-0.87449,-0.62891,0.3125,0.100,0.8793,0,none
6.011,-0.94264,-0.59766,0.2828,0.100,0.8833,0,none
6.060,-1.00790,-0.73047,0.4089,0.100,0.8875,0,none
6.111,-0.93297,-0.97656,0.6427,0.100,0.8906,0,none
6.161,-1.07137,-1.16406,0.8209,0.100,0.8915,0,none
6.211,-1.18965,-1.26562,0.9173,0.100,0.8918,0,none
6.261,-1.28355,-1.24219,0.8951,0.100,0.8918,0,none
6.311,-1.35648,-1.15625,0.8134,0.100,0.8941,0,none
6.362,-1.41175,-1.35156,0.9990,0.100,0.8972,0,none
6.411,-1.24709,-1.64062,1.0000,0.100,0.8973,0,none
6.462,-1.35405,-1.60156,1.0000,0.100,0.8981,0,none
6.511,-1.43963,-1.55469,1.0000,0.100,0.8996,0,none
6.561,-1.50394,-1.44531,1.0000,0.100,0.9011,0,none
6.611,-1.54657,-1.32812,0.9767,0.100,0.9027,0,none
6.662,-1.56789,-1.25781,0.9099,0.100,0.9046,0,none
6.711,-1.56857,-1.34375,0.9916,0.100,0.9070,0,none
6.761,-1.37511,-1.39844,1.0000,0.100,0.9082,0,none
6.812,-1.43010,-1.32031,0.9693,0.100,0.9091,0,none
6.861,-1.46332,-1.38281,1.0000,0.100,0.9110,0,none
6.911,-1.47451,-1.21094,0.8654,0.100,0.9120,0,none
6.962,-1.46373,-1.13281,0.7912,0.100,0.9148,0,none
7.011,-1.43727,-1.07812,0.7392,0.100,0.9183,0,none
7.061,-1.39522,-1.11719,0.7763,0.100,0.9215,0,none
7.111,-1.20817,-1.16406,0.8209,0.100,0.9236,0,none
7.161,-1.22912,-1.17188,0.8283,0.100,0.9251,0,none
7.226,-1.23003,-1.04688,0.7095,0.100,0.9270,0,none
7.312,-1.21133,-0.84375,0.5166,0.100,0.9290,0,none
7.334,-1.17756,-0.80469,0.4795,0.100,0.9329,0,none
7.370,-1.12981,-0.85547,0.5277,0.100,0.9365,0,none
7.409,-0.92272,-0.92578,0.5945,0.100,0.9401,0,none
7.459,-0.95568,-0.89453,0.5648,0.100,0.9422,0,none
7.509,-0.97273,-0.78125,0.4572,0.100,0.9448,0,none
7.560,-0.97925,-0.73828,0.4164,0.100,0.9485,0,none
7.609,-0.97674,-0.71875,0.3978,0.100,0.9517,0,none
7.660,-0.96493,-0.83594,0.5091,0.100,0.9548,0,none
7.710,-0.79357,-0.83594,0.5091,0.100,0.9566,0,none
7.760,-0.85780,-0.94531,0.6130,0.100,0.9592,0,none
7.811,-0.90849,-0.83203,0.5054,0.100,0.9608,0,none
7.861,-0.94221,-0.69531,0.3755,0.100,0.9635,0,none
7.913,-0.96641,-0.75000,0.4275,0.100,0.9670,0,none
7.963,-0.98338,-0.83594,0.5091,0.100,0.9698,0,none
8.013,-0.85609,-1.03125,0.6947,0.100,0.9717,0,none
8.064,-0.94744,-1.10156,0.7615,0.100,0.9719,0,none
8.114,-1.01548,-1.18750,0.8431,0.100,0.9721,0,none
8.164,-1.06067,-0.99219,0.6576,0.100,0.9722,0,none
8.215,-1.08543,-0.83984,0.5129,0.100,0.9755,0,none
8.265,-1.09761,-0.95703,0.6242,0.100,0.9786,0,none
8.316,-0.98175,-0.99219,0.6576,0.100,0.9811,0,none
8.366,-1.07015,-1.07031,0.7318,0.100,0.9820,0,none
8.417,-1.13898,-1.11719,0.7763,0.100,0.9828,0,none
8.466,-1.18694,-1.17969,0.8357,0.100,0.9839,0,none
8.517,-1.21322,-1.23438,0.8877,0.100,0.9845,0,none
8.567,-1.21565,-1.17188,0.8283,0.100,0.9846,0,none
8.617,-1.19409,-1.13281,0.7912,0.100,0.9860,0,none
8.667,-1.15232,-1.00781,0.6724,0.100,0.9879,0,none
8.717,-1.09075,-1.03125,0.6947,0.100,0.9901,0,none
8.767,-1.01381,-0.94531,0.6130,0.100,0.9925,0,none
8.818,-0.91991,-0.91016,0.5796,0.100,0.9950,0,none
8.852,-0.81180,-0.76562,0.4423,0.100,0.9974,0,none
8.902,-0.69114,-0.65234,0.3347,0.100,1.0006,0,none
8.953,-0.56288,-0.55859,0.2457,0.100,1.0038,0,none
9.003,-0.42901,-0.28711,-0.0122,0.100,1.0068,0,none
9.053,-0.29664,0.03589,-0.3191,0.100,1.0092,0,none
9.103,-0.17644,-0.00083,-0.2842,0.100,1.0096,0,none
9.155,-0.06878,0.04614,-0.3288,0.100,1.0120,0,none
9.206,0.03131,0.08643,-0.3671,0.100,1.0142,0,none
9.256,0.12108,0.13477,-0.4130,0.100,1.0163,0,none
9.305,0.19874,0.33008,-0.5986,0.100,1.0180,0,none
9.356,0.25873,0.32031,-0.5893,0.100,1.0177,0,none
9.407,0.29880,0.39648,-0.6617,0.100,1.0193,0,none
9.459,0.32170,0.30273,-0.5726,0.100,1.0202,0,none
9.508,0.32656,0.40820,-0.6728,0.100,1.0225,0,none
9.558,0.31547,0.12109,-0.4000,0.100,1.0232,0,none
9.609,0.28508,0.11621,-0.3954,0.100,1.0254,0,none
9.660,0.24876,0.23242,-0.5058,0.100,1.0284,0,none
9.709,0.19887,0.13184,-0.4102,0.100,1.0293,0,none
9.760,0.13320,0.07617,-0.3574,0.100,1.0315,0,none
9.810,0.05793,0.06396,-0.3458,0.100,1.0341,0,none
9.860,-0.02638,0.04272,-0.3256,0.100,1.0363,0,none
9.911,-0.12013,-0.02319,-0.2630,0.100,1.0386,0,none
9.961,-0.22152,-0.02759,-0.2588,0.100,1.0410,0,none
10.011,-0.32970,-0.33398,0.0323,0.100,1.0432,0,none
10.063,-0.44304,-0.41211,0.1065,0.100,1.0447,0,none
10.111,-0.54815,-0.58203,0.2679,0.100,1.0468,0,none
10.161,-0.64413,-0.67188,0.3533,0.100,1.0479,0,none
10.211,-0.72911,-0.69531,0.3755,0.100,1.0494,0,none
10.261,-0.80166,-0.80859,0.4832,0.100,1.0509,0,none
10.311,-0.86136,-0.89844,0.5685,0.100,1.0518,0,none
10.362,-0.90155,-0.90234,0.5722,0.100,1.0518,0,none
10.413,-0.92264,-0.95703,0.6242,0.100,1.0529,0,none
10.464,-0.92577,-0.97266,0.6390,0.100,1.0537,0,none
10.515,-0.90856,-0.76172,0.4386,0.100,1.0544,0,none
10.565,-0.87471,-0.69531,0.3755,0.100,1.0570,0,none
10.615,-0.83251,-0.69531,0.3755,0.100,1.0595,0,none
10.666,-0.78024,-0.68750,0.3681,0.100,1.0614,0,none
10.716,-0.71646,-0.58203,0.2679,0.100,1.0632,0,none
10.766,-0.64214,-0.63672,0.3199,0.100,1.0653,0,none
10.816,-0.56050,-0.38867,0.0842,0.100,1.0671,0,none
10.867,-0.47204,-0.34180,0.0397,0.100,1.0692,0,none
10.917,-0.38510,-0.01154,-0.2740,0.100,1.0713,0,none
10.968,-0.29837,-0.12402,-0.1672,0.100,1.0724,0,none
11.019,-0.22515,-0.03955,-0.2474,0.100,1.0734,0,none
11.068,-0.09190,0.01843,-0.3025,0.100,1.0751,0,none
11.120,-0.10830,0.02173,-0.3056,0.100,1.0766,0,none
11.169,-0.13543,0.05811,-0.3402,0.100,1.0781,0,none
11.220,-0.17279,-0.05957,-0.2284,0.100,1.0797,0,none
11.269,-0.21992,-0.18652,-0.1078,0.100,1.0816,0,none
11.304,-0.22699,-0.38477,0.0805,0.100,1.0836,0,none
11.353,-0.35175,-0.42188,0.1158,0.100,1.0851,0,none
11.404,-0.46974,-0.54297,0.2308,0.100,1.0867,0,none
11.453,-0.58038,-0.67969,0.3607,0.100,1.0878,0,none
11.504,-0.67840,-0.78906,0.4646,0.100,1.0882,0,none
11.555,-0.71904,-0.93750,0.6056,0.100,1.0884,0,none
11.606,-0.85578,-0.98828,0.6539,0.100,1.0875,0,none
11.655,-0.96914,-0.95703,0.6242,0.100,1.0870,0,none
11.704,-1.06182,-1.04688,0.7095,0.100,1.0879,0,none
11.755,-1.13360,-1.05469,0.7170,0.100,1.0873,0,none
11.804,-1.13013,-1.10156,0.7615,0.100,1.0871,0,none
11.855,-1.22786,-1.10156,0.7615,0.100,1.0866,0,none
11.904,-1.30043,-1.06250,0.7244,0.100,1.0864,0,none
11.956,-1.34932,-1.14062,0.7986,0.100,1.0870,0,none
12.005,-1.37434,-1.21875,0.8728,0.100,1.0860,0,none
12.055,-1.30811,-1.21094,0.8654,0.100,1.0841,0,none
12.106,-1.35019,-1.15625,0.8134,0.100,1.0833,0,none
12.155,-1.36629,-1.11719,0.7763,0.100,1.0838,0,none
12.205,-1.35803,-1.11719,0.7763,0.100,1.0842,0,none
12.257,-1.32573,-1.20312,0.8580,0.100,1.0843,0,none
12.306,-1.19194,-1.17188,0.8283,0.100,1.0825,0,none
12.356,-1.17977,-0.92578,0.5945,0.100,1.0825,0,none
12.407,-1.14574,-0.95703,0.6242,0.100,1.0850,0,none
12.457,-1.09715,-0.91406,0.5834,0.100,1.0861,0,none
12.506,-1.02940,-0.94141,0.6093,0.100,1.0873,0,none
12.557,-0.86215,-0.89453,0.5648,0.100,1.0878,0,none
12.607,-0.83145,-0.80859,0.4832,0.100,1.0890,0,none
12.657,-0.78467,-0.74219,0.4201,0.100,1.0907,0,none
12.707,-0.72558,-0.64062,0.3236,0.100,1.0927,0,none
12.757,-0.65644,-0.66406,0.3459,0.100,1.0948,0,none
12.808,-0.57784,-0.55859,0.2457,0.100,1.0962,0,none
12.858,-0.48909,-0.51172,0.2011,0.100,1.0980,0,none
12.908,-0.39432,-0.58594,0.2716,0.100,1.0999,0,none
12.959,-0.29188,-0.41211,0.1065,0.100,1.1011,0,none
13.009,-0.18085,-0.05249,-0.2351,0.100,1.1027,0,none
13.059,-0.07203,-0.06299,-0.2252,0.100,1.1026,0,none
13.109,0.02259,-0.00016,-0.2848,0.100,1.1041,0,none
13.160,0.10776,0.00178,-0.2867,0.100,1.1052,0,none
13.210,0.18272,0.09180,-0.3722,0.100,1.1066,0,none
13.261,0.20314,0.13281,-0.4112,0.100,1.1074,0,none
13.310,0.29073,0.06494,-0.3467,0.100,1.1080,0,none
13.359,0.36563,0.07764,-0.3588,0.100,1.1096,0,none
13.410,0.42996,0.08496,-0.3657,0.100,1.1108,0,none
13.460,0.48200,0.34766,-0.6153,0.100,1.1119,0,none
13.510,0.48910,0.37695,-0.6431,0.100,1.1101,0,none
13.560,0.53763,0.34766,-0.6153,0.100,1.1092,0,none
13.610,0.56362,0.48438,-0.7452,0.100,1.1096,0,none
13.659,0.56832,0.61328,-0.8676,0.100,1.1084,0,none
13.709,0.54392,0.51562,-0.7748,0.100,1.1056,0,none
13.759,0.47448,0.48438,-0.7452,0.100,1.1058,0,none
13.811,0.43501,0.29883,-0.5689,0.100,1.1060,0,none
13.862,0.37305,0.13672,-0.4149,0.100,1.1074,0,none
13.911,0.29719,0.08154,-0.3625,0.100,1.1098,0,none
13.962,0.17234,0.26367,-0.5355,0.100,1.1118,0,none
14.012,0.11338,0.00748,-0.2921,0.100,1.1114,0,none
14.063,0.03486,0.07324,-0.3546,0.100,1.1124,0,none
14.114,-0.04997,-0.04248,-0.2446,0.100,1.1140,0,none
14.162,-0.14424,-0.03442,-0.2523,0.100,1.1158,0,none
14.211,-0.26897,-0.23730,-0.0596,0.100,1.1172,0,none
14.262,-0.33901,-0.33789,0.0360,0.100,1.1185,0,none
14.315,-0.40710,-0.31250,0.0119,0.100,1.1201,0,none
14.363,-0.47257,-0.48047,0.1714,0.100,1.1215,0,none
14.414,-0.57375,-0.58984,0.2754,0.100,1.1223,0,none
14.464,-0.58651,-0.62109,0.3050,0.100,1.1231,0,none
14.514,-0.58742,-0.45703,0.1492,0.100,1.1239,0,none
14.565,-0.57814,-0.52344,0.2123,0.100,1.1253,0,none
14.615,-0.56526,-0.33984,0.0379,0.100,1.1267,0,none
14.665,-0.56010,-0.51953,0.2086,0.100,1.1279,0,none
14.716,-0.50136,-0.34180,0.0397,0.100,1.1289,0,none
14.767,-0.43410,-0.43164,0.1251,0.100,1.1300,0,none
14.815,-0.36707,-0.41797,0.1121,0.100,1.1314,0,none
14.866,-0.32437,-0.08447,-0.2048,0.100,1.1327,0,none
14.916,-0.21222,-0.06982,-0.2187,0.100,1.1325,0,none
14.967,-0.11280,-0.05664,-0.2312,0.100,1.1336,0,none
15.066,-0.02184,0.01288,-0.2972,0.100,1.1347,0,none
15.095,0.01259,0.05371,-0.3360,0.100,1.1359,0,none
15.125,0.12560,0.20898,-0.4835,0.100,1.1367,0,none
15.175,0.22419,0.24023,-0.5132,0.100,1.1358,0,none
15.214,0.30229,0.26367,-0.5355,0.100,1.1359,0,none
15.263,0.36162,0.26172,-0.5336,0.100,1.1358,0,none
15.313,0.37176,0.31445,-0.5837,0.100,1.1360,0,none
15.364,0.43113,0.48047,-0.7414,0.100,1.1358,0,none
15.415,0.46852,0.37305,-0.6394,0.100,1.1344,0,none
15.465,0.47838,0.52734,-0.7860,0.100,1.1339,0,none
15.516,0.46431,0.39258,-0.6579,0.100,1.1315,0,none
15.567,0.41191,0.36914,-0.6357,0.100,1.1320,0,none
15.617,0.38864,0.36523,-0.6320,0.100,1.1324,0,none
15.667,0.34377,0.37109,-0.6375,0.100,1.1326,0,none
15.718,0.27695,0.09473,-0.3750,0.100,1.1326,0,none
15.752,0.16208,0.00558,-0.2903,0.100,1.1345,0,none
15.803,0.10982,-0.00247,-0.2827,0.100,1.1363,0,none
15.852,0.04936,-0.00226,-0.2829,0.100,1.1376,0,none
15.903,-0.02093,-0.12598,-0.1653,0.100,1.1387,0,none
15.954,-0.09818,-0.17383,-0.1199,0.100,1.1402,0,none
16.005,-0.18734,-0.24023,-0.0568,0.100,1.1415,0,none
16.054,-0.23115,-0.31641,0.0156,0.100,1.1429,0,none
16.104,-0.27481,-0.40430,0.0991,0.100,1.1441,0,none
16.155,-0.31445,-0.53125,0.2197,0.100,1.1451,0,none
16.204,-0.36768,-0.58984,0.2754,0.100,1.1456,0,none
16.255,-0.34849,-0.61328,0.2976,0.100,1.1462,0,none
16.305,-0.31808,-0.49414,0.1844,0.100,1.1469,0,none
16.355,-0.27947,-0.24512,-0.0521,0.100,1.1483,0,none
16.405,-0.27659,-0.02637,-0.2600,0.100,1.1492,0,none
16.455,-0.20665,0.00635,-0.2910,0.100,1.1493,0,none
16.506,-0.15010,0.00144,-0.2864,0.100,1.1499,0,none
16.556,-0.10500,0.02356,-0.3074,0.100,1.1507,0,none
16.609,-0.07082,-0.00299,-0.2822,0.100,1.1515,0,none
16.658,-0.04791,-0.03369,-0.2530,0.100,1.1524,0,none
16.707,-0.03463,-0.07422,-0.2145,0.100,1.1535,0,none
16.758,-0.02899,-0.00702,-0.2783,0.100,1.1547,0,none
16.807,-0.03240,-0.05737,-0.2305,0.100,1.1553,0,none
16.860,-0.04569,0.03906,-0.3221,0.100,1.1564,0,none
16.911,-0.06762,-0.03113,-0.2554,0.100,1.1568,0,none
16.959,-0.10123,-0.33789,0.0360,0.100,1.1578,0,none
17.011,-0.13522,-0.35156,0.0490,0.100,1.1584,0,none
17.063,-0.16377,-0.43750,0.1306,0.100,1.1595,0,none
17.113,-0.18960,-0.33008,0.0286,0.100,1.1604,0,none
17.165,-0.21098,-0.40625,0.1009,0.100,1.1614,0,none
17.216,-0.23157,-0.43164,0.1251,0.100,1.1623,0,none
17.265,-0.24715,-0.29297,-0.0067,0.100,1.1633,0,none
17.316,-0.25869,-0.27539,-0.0234,0.100,1.1642,0,none
17.365,-0.27259,-0.16992,-0.1236,0.100,1.1653,0,none
17.417,-0.28960,-0.28516,-0.0141,0.100,1.1661,0,none
17.467,-0.31110,-0.36328,0.0601,0.100,1.1671,0,none
17.518,-0.33133,-0.28711,-0.0122,0.100,1.1681,0,none
17.566,-0.34842,-0.09961,-0.1904,0.100,1.1690,0,none
17.617,-0.36691,-0.05078,-0.2368,0.100,1.1696,0,none
17.668,-0.39621,-0.16211,-0.1310,0.100,1.1698,0,none
17.719,-0.33078,-0.42773,0.1213,0.100,1.1708,0,none
17.768,-0.49086,-0.60156,0.2865,0.100,1.1714,0,none
17.818,-0.64287,-0.66406,0.3459,0.100,1.1712,0,none
17.870,-0.78112,-0.64062,0.3236,0.100,1.1708,0,none
17.919,-0.90571,-0.70312,0.3830,0.100,1.1711,0,none
17.971,-0.93050,-1.02344,0.6873,0.100,1.1715,0,none
18.003,-1.14288,-1.04688,0.7095,0.100,1.1690,0,none
18.054,-1.32514,-1.07031,0.7318,0.100,1.1648,0,none
18.105,-1.47988,-1.49219,1.0000,0.100,1.1632,0,none
18.154,-1.59958,-1.70312,1.0000,0.100,1.1546,0,none
18.206,-1.54923,-1.83594,1.0000,0.100,1.1509,0,none
18.257,-1.70891,-1.91406,1.0000,0.100,1.1480,0,none
18.307,-1.83435,-1.90625,1.0000,0.100,1.1451,0,none
18.357,-1.92501,-1.82031,1.0000,0.100,1.1423,0,none
18.408,-1.98062,-1.93750,1.0000,0.100,1.1396,0,none
18.458,-1.80879,-1.81250,1.0000,0.100,1.1369,0,none
18.508,-1.91200,-2.01562,1.0000,0.100,1.1343,0,none
18.557,-1.98081,-1.96094,1.0000,0.100,1.1317,0,none
18.607,-2.01503,-1.90625,1.0000,0.100,1.1292,0,none
18.658,-2.01473,-1.99219,1.0000,0.100,1.1267,0,none
18.707,-1.98009,-1.93750,1.0000,0.100,1.1243,0,none
18.758,-1.76833,-1.73438,1.0000,0.100,1.1219,0,none
18.808,-1.78273,-1.64844,1.0000,0.100,1.1195,0,none
18.859,-1.76320,-1.35156,0.9990,0.100,1.1173,0,none
18.909,-1.71006,-1.25781,0.9099,0.100,1.1150,0,none
18.959,-1.62463,-1.17969,0.8357,0.100,1.1142,0,none
19.010,-1.51345,-1.07812,0.7392,0.100,1.1150,0,none
19.060,-1.28945,-1.06250,0.7244,0.100,1.1155,0,none
19.111,-1.24529,-0.82031,0.4943,0.100,1.1160,0,none
19.162,-1.17923,-0.61719,0.3013,0.100,1.1175,0,none
19.213,-1.10631,-0.72656,0.4052,0.100,1.1205,0,none
19.261,-1.02592,-0.75781,0.4349,0.100,1.1213,0,none
19.312,-0.81910,-0.74609,0.4238,0.100,1.1217,0,none
19.362,-0.82345,-0.71094,0.3904,0.100,1.1225,0,none
19.413,-0.81416,-0.38086,0.0768,0.100,1.1237,0,none
19.462,-0.80073,-0.44141,0.1343,0.100,1.1253,0,none
19.514,-0.78876,-0.50000,0.1900,0.100,1.1268,0,none
19.562,-0.67037,-0.71484,0.3941,0.100,1.1279,0,none
19.612,-0.75826,-0.69922,0.3793,0.100,1.1273,0,none
19.663,-0.82888,-0.64453,0.3273,0.100,1.1279,0,none
19.715,-0.88688,-0.72656,0.4052,0.100,1.1291,0,none
19.764,-0.93383,-0.83203,0.5054,0.100,1.1298,0,none
19.814,-0.86911,-1.05469,0.7170,0.100,1.1294,0,none
19.864,-0.99188,-1.17188,0.8283,0.100,1.1260,0,none
19.915,-1.08323,-1.14062,0.7986,0.100,1.1228,0,none
19.965,-1.14385,-1.28906,0.9396,0.100,1.1217,0,none
20.015,-1.17640,-1.19531,0.8505,0.100,1.1186,0,none
20.065,-1.17442,-1.30469,0.9545,0.100,1.1172,0,none
20.117,-1.14327,-1.14062,0.7986,0.100,1.1146,0,none
20.167,-1.07947,-0.90625,0.5759,0.100,1.1144,0,none
20.217,-0.99287,-0.87109,0.5425,0.100,1.1161,0,none
20.267,-0.89202,-0.73438,0.4127,0.100,1.1184,0,none
20.319,-0.77707,-0.71094,0.3904,0.100,1.1203,0,none
20.370,-0.65079,-0.67578,0.3570,0.100,1.1217,0,none
20.420,-0.51202,-0.59375,0.2791,0.100,1.1229,0,none
