time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
7.554,-0.41571,-0.16341,0.16785,1,3,0,FALLBACK,0.8590,0.100,0.8038,0,none
7.604,-0.44236,-0.15126,0.15736,1,3,0,FALLBACK,0.8451,0.100,0.7992,0,none
7.656,-0.44183,-0.01272,0.14115,1,3,0,FALLBACK,0.7064,0.100,0.8000,0,none
7.704,-0.42762,0.00251,0.14608,1,3,0,FALLBACK,0.5670,0.100,0.8053,0,none
7.758,-0.40609,0.02130,0.13332,1,3,0,FALLBACK,0.4229,0.100,0.8106,0,none
7.802,-0.24090,-0.06539,0.11207,1,3,0,FALLBACK,-1.0000,0.100,0.8155,0,none
7.855,-0.31034,-0.08297,0.15691,1,3,0,FALLBACK,0.3989,0.100,0.7994,0,none
7.905,-0.42438,-0.04584,0.12347,1,3,0,FALLBACK,1.0000,0.100,0.7933,0,none
7.955,-0.49633,-0.03852,0.11764,1,3,0,FALLBACK,1.0000,0.100,0.7679,0,none
8.005,-0.52958,-0.01313,0.07319,1,3,0,FALLBACK,1.0000,0.100,0.7709,0,none
8.054,-0.54745,0.05189,0.13591,1,3,0,FALLBACK,1.0000,0.100,0.7748,0,none
8.105,-0.54926,-0.01971,0.13430,1,3,0,FALLBACK,1.0000,0.100,0.7780,0,none
8.156,-0.40817,-0.06186,0.11913,1,3,0,FALLBACK,-0.1646,0.100,0.7813,0,none
8.208,-0.46280,-0.15271,0.15461,1,3,0,FALLBACK,1.0000,0.100,0.7842,0,none
8.257,-0.53778,-0.19243,0.16735,1,3,0,FALLBACK,1.0000,0.100,0.7622,0,none
8.308,-0.57389,-0.15444,0.13984,1,3,0,FALLBACK,1.0000,0.100,0.7658,0,none
8.357,-0.59196,0.00986,0.13038,1,3,0,FALLBACK,1.0000,0.100,0.7688,0,none
8.406,-0.59437,-0.05102,0.15868,1,3,0,FALLBACK,1.0000,0.100,0.7723,0,none
8.457,-0.58058,-0.00924,0.12308,1,3,0,FALLBACK,1.0000,0.100,0.7757,0,none
8.509,-0.42728,-0.10829,0.13533,1,3,0,FALLBACK,-0.1301,0.100,0.7790,0,none
8.561,-0.46633,-0.15539,0.12781,1,3,0,FALLBACK,1.0000,0.100,0.7820,0,none
8.607,-0.52512,-0.23060,0.16774,1,3,0,FALLBACK,1.0000,0.100,0.7614,0,none
8.659,-0.54549,-0.07997,0.16181,1,3,0,FALLBACK,1.0000,0.100,0.7651,0,none
8.709,-0.54789,0.00481,0.14468,1,3,0,FALLBACK,1.0000,0.100,0.7681,0,none
8.758,-0.53455,-0.02977,0.11958,1,3,0,FALLBACK,1.0000,0.100,0.7716,0,none
8.807,-0.30466,0.05053,0.13331,1,3,0,FALLBACK,-1.0000,0.100,0.7750,0,none
8.858,-0.34870,0.03523,0.14847,1,3,0,FALLBACK,0.4637,0.100,0.7548,0,none
8.909,-0.43093,-0.05013,0.20542,1,3,0,FALLBACK,1.0000,0.100,0.7271,0,none
8.958,-0.48133,-0.09014,0.14264,1,3,0,FALLBACK,1.0000,0.100,0.7319,0,none
9.010,-0.50109,-0.12722,0.19143,1,3,0,FALLBACK,1.0000,0.100,0.7331,0,none
9.058,-0.50723,-0.18604,0.16823,1,3,0,FALLBACK,1.0000,0.100,0.7316,0,none
9.108,-0.49880,-0.26697,0.15113,1,3,0,FALLBACK,0.9519,0.100,0.7420,0,none
9.156,-0.47580,-0.34185,0.18122,1,3,0,FALLBACK,0.7640,0.100,0.7410,0,none
9.207,-0.44113,-0.24622,0.25126,1,3,0,FALLBACK,0.5323,0.100,0.7498,0,none
9.260,-0.40116,-0.33394,0.20220,1,3,0,FALLBACK,0.3060,0.100,0.7544,0,none
9.308,-0.35867,-0.21433,0.17706,1,3,0,FALLBACK,0.0809,0.100,0.7612,0,none
9.359,-0.31705,-0.15764,0.13794,1,3,0,FALLBACK,-0.1229,0.100,0.7663,0,none
9.409,-0.28134,-0.12296,0.15333,1,3,0,FALLBACK,-0.2718,0.100,0.7709,0,none
9.457,-0.25379,-0.11918,0.15930,1,3,0,FALLBACK,-0.3689,0.100,0.7756,0,none
9.509,-0.23491,-0.00920,0.09436,1,3,0,FALLBACK,-0.4198,0.100,0.7800,0,none
9.561,-0.22451,-0.04343,0.13221,1,3,0,FALLBACK,-0.4295,0.100,0.7847,0,none
9.611,-0.22222,-0.06948,0.15479,1,3,0,FALLBACK,-0.4004,0.100,0.7891,0,none
9.660,-0.22776,-0.11196,0.11796,1,3,0,FALLBACK,-0.3335,0.100,0.7939,0,none
9.709,-0.23912,-0.07838,0.12881,1,3,0,FALLBACK,-0.2476,0.100,0.7988,0,none
9.761,-0.25421,-0.11385,0.14051,1,3,0,FALLBACK,-0.1535,0.100,0.8037,0,none
9.809,-0.27107,-0.09414,0.15192,1,3,0,FALLBACK,-0.0603,0.100,0.8086,0,none
9.859,-0.28787,-0.11605,0.13625,1,3,0,FALLBACK,0.0233,0.100,0.8133,0,none
9.908,-0.30300,-0.19895,0.16609,1,3,0,FALLBACK,0.0907,0.100,0.8179,0,none
9.961,-0.31478,-0.14155,0.13688,1,3,0,FALLBACK,0.1328,0.100,0.8223,0,none
10.011,-0.32310,-0.14929,0.13447,1,3,0,FALLBACK,0.1571,0.100,0.8268,0,none
10.060,-0.32782,-0.17191,0.16443,1,3,0,FALLBACK,0.1627,0.100,0.8311,0,none
10.110,-0.32892,-0.11972,0.13790,1,3,0,FALLBACK,0.1501,0.100,0.8355,0,none
10.158,-0.32684,-0.05487,0.11397,1,3,0,FALLBACK,0.1238,0.100,0.8399,0,none
10.210,-0.32221,-0.06975,0.08313,1,3,0,FALLBACK,0.0879,0.100,0.8443,0,none
10.261,-0.31598,-0.06131,0.15391,1,3,0,FALLBACK,0.0488,0.100,0.8486,0,none
10.311,-0.30879,-0.01569,0.15855,1,3,0,FALLBACK,0.0080,0.100,0.8529,0,none
10.361,-0.30124,-0.03298,0.14057,1,3,0,FALLBACK,-0.0315,0.100,0.8572,0,none
10.411,-0.29500,-0.07669,0.13764,1,3,0,FALLBACK,-0.0562,0.100,0.8613,0,none
10.461,-0.29059,-0.06486,0.13399,1,3,0,FALLBACK,-0.0691,0.100,0.8655,0,none
10.511,-0.28803,-0.03777,0.17081,1,3,0,FALLBACK,-0.0726,0.100,0.8696,0,none
10.561,-0.28725,-0.03851,0.11117,1,3,0,FALLBACK,-0.0677,0.100,0.8736,0,none
10.609,-0.28800,-0.08489,0.09853,1,3,0,FALLBACK,-0.0562,0.100,0.8776,0,none
10.661,-0.29004,-0.02918,0.09200,1,3,0,FALLBACK,-0.0396,0.100,0.8816,0,none
10.710,-0.29293,-0.03765,0.17562,1,3,0,FALLBACK,-0.0209,0.100,0.8855,0,none
10.761,-0.29616,-0.08884,0.15041,1,3,0,FALLBACK,-0.0031,0.100,0.8894,0,none
10.814,-0.29929,-0.00858,0.12315,1,3,0,FALLBACK,0.0121,0.100,0.8933,0,none
10.862,-0.30208,-0.08957,0.13494,1,3,0,FALLBACK,0.0244,0.100,0.8971,0,none
10.911,-0.30436,0.00197,0.14319,1,3,0,FALLBACK,0.0332,0.100,0.9009,0,none
10.961,-0.30580,-0.05494,0.12962,1,3,0,FALLBACK,0.0362,0.100,0.9046,0,none
11.011,-0.30624,-0.06333,0.13616,1,3,0,FALLBACK,0.0334,0.100,0.9083,0,none
11.060,-0.30571,-0.10439,0.15586,1,3,0,FALLBACK,0.0259,0.100,0.9119,0,none
11.113,-0.30451,-0.08870,0.13536,1,3,0,FALLBACK,0.0165,0.100,0.9156,0,none
11.160,-0.30284,-0.14206,0.15372,1,3,0,FALLBACK,0.0058,0.100,0.9192,0,none
11.210,-0.30097,-0.02668,0.13067,1,3,0,FALLBACK,-0.0045,0.100,0.9227,0,none
11.262,-0.29935,-0.12210,0.14776,1,3,0,FALLBACK,-0.0114,0.100,0.9262,0,none
11.310,-0.29810,-0.06760,0.12434,1,3,0,FALLBACK,-0.0157,0.100,0.9297,0,none
