time_s,cte_true,cte_pred,steer,throttle,speed,lap,hit
0.024,0.00046,-3.28125,1.0000,0.100,0.0000,0,none
0.069,0.00046,-3.26562,1.0000,0.100,0.0000,0,none
0.105,0.00067,-3.28125,1.0000,0.100,0.0069,0,none
0.155,0.00137,-3.28125,1.0000,0.100,0.0209,0,none
0.206,0.00278,-3.14062,1.0000,0.100,0.0321,0,none
0.254,0.00502,-3.25000,1.0000,0.100,0.0483,0,none
0.305,0.00805,-3.20312,1.0000,0.100,0.0528,0,none
0.355,0.01168,-3.37500,1.0000,0.100,0.0707,0,none
0.405,0.01638,-3.31250,1.0000,0.100,0.0809,0,none
0.454,0.02161,-3.29688,1.0000,0.100,0.0927,0,none
0.505,0.02755,-3.43750,1.0000,0.100,0.1045,0,none
0.554,0.03436,-3.62500,1.0000,0.100,0.1142,0,none
0.606,0.04228,-3.87500,1.0000,0.100,0.1261,0,none
0.656,0.05135,-3.81250,1.0000,0.100,0.1371,0,none
0.706,0.06167,-3.96875,1.0000,0.100,0.1480,0,none
0.755,0.07337,-3.81250,1.0000,0.100,0.1588,0,none
0.805,0.08657,-3.82812,1.0000,0.100,0.1695,0,none
0.855,0.10139,-3.70312,1.0000,0.100,0.1800,0,none
0.906,0.11797,-3.92188,1.0000,0.100,0.1904,0,none
0.957,0.14247,-3.85938,1.0000,0.100,0.2087,0,none
1.006,0.16556,-4.15625,1.0000,0.100,0.2111,0,none
1.057,0.18205,-4.62500,1.0000,0.100,0.2284,0,none
1.107,0.20365,-4.53125,1.0000,0.100,0.2310,0,none
1.157,0.23171,-4.59375,1.0000,0.100,0.2411,0,none
1.206,0.26001,-4.50000,1.0000,0.100,0.2508,0,none
1.257,0.29331,-5.03125,1.0000,0.100,0.2604,0,none
1.307,0.32960,-5.12500,1.0000,0.100,0.2699,0,none
1.358,0.36905,-5.21875,1.0000,0.100,0.2792,0,none
1.407,0.41183,-5.00000,1.0000,0.100,0.2885,0,none
1.457,0.45809,-4.90625,1.0000,0.100,0.2977,0,none
1.508,0.50802,-4.96875,1.0000,0.100,0.3068,0,none
1.559,0.56176,-4.78125,1.0000,0.100,0.3157,0,none
1.609,0.61949,-4.59375,1.0000,0.100,0.3246,0,none
1.658,0.68137,-4.56250,1.0000,0.100,0.3334,0,none
1.708,0.74754,-4.31250,1.0000,0.100,0.3420,0,none
1.758,0.81817,-4.06250,1.0000,0.100,0.3506,0,none
1.809,0.89340,-3.76562,1.0000,0.100,0.3591,0,none
1.860,0.97337,-3.67188,1.0000,0.100,0.3675,0,none
1.909,1.05823,-3.15625,1.0000,0.100,0.3758,0,none
1.961,1.14810,-2.98438,1.0000,0.100,0.3839,0,none
2.009,1.24311,-2.96875,1.0000,0.100,0.3920,0,none
2.061,1.34337,-3.03125,1.0000,0.100,0.4001,0,none
2.109,1.43638,-3.12500,1.0000,0.100,0.4080,0,none
2.160,1.54934,-3.01562,1.0000,0.100,0.4158,0,none
2.214,1.66782,-2.67188,1.0000,0.100,0.4235,0,none
2.259,1.79764,-2.10938,1.0000,0.100,0.4374,0,none
2.320,1.93033,-1.24219,0.8951,0.100,0.4386,0,none
2.357,2.06568,-0.19531,-0.0995,0.100,0.4466,0,none
2.405,2.20215,-0.17383,-0.1199,0.100,0.4512,0,none
2.457,2.32858,-0.15820,-0.1347,0.100,0.4593,0,none
2.507,2.45588,-0.17383,-0.1199,0.100,0.4675,0,none
2.556,2.58488,-0.12451,-0.1667,0.100,0.4756,0,none
2.606,2.71550,-0.14160,-0.1505,0.100,0.4836,0,none
2.655,2.84423,-0.14062,-0.1514,0.100,0.4948,0,none
2.706,2.97962,-0.02905,-0.2574,0.100,0.4993,0,none
2.757,3.11403,0.01294,-0.2973,0.100,0.5071,0,none
2.808,3.24692,0.04639,-0.3291,0.100,0.5147,0,none
2.858,3.36528,0.05518,-0.3374,0.100,0.5221,0,none
2.908,3.49966,0.04297,-0.3258,0.100,0.5297,0,none
2.958,3.63390,0.05225,-0.3346,0.100,0.5371,0,none
3.009,3.76808,0.05200,-0.3344,0.100,0.5445,0,none
3.058,3.89581,0.04419,-0.3270,0.100,0.5501,0,none
3.108,4.02580,0.06104,-0.3430,0.100,0.5596,0,none
3.158,4.15878,0.04321,-0.3261,0.100,0.5663,0,none
3.208,4.29072,0.05835,-0.3404,0.100,0.5734,0,none
3.259,4.42182,0.04761,-0.3302,0.100,0.5804,0,none
3.310,4.55181,0.06885,-0.3504,0.100,0.5874,0,none
3.361,4.68074,0.07324,-0.3546,0.100,0.5942,0,none
3.409,4.80795,0.04956,-0.3321,0.100,0.6009,0,none
3.459,4.92945,0.06396,-0.3458,0.100,0.6077,0,none
3.508,5.05535,0.04224,-0.3251,0.100,0.6143,0,none
3.561,5.17938,0.05200,-0.3344,0.100,0.6209,0,none
3.610,5.30213,0.06177,-0.3437,0.100,0.6285,0,none
3.663,5.42214,0.06226,-0.3441,0.100,0.6341,0,none
3.711,5.53999,0.04907,-0.3316,0.100,0.6402,0,none
3.762,5.65558,0.04468,-0.3274,0.100,0.6466,0,none
3.813,5.76916,0.07129,-0.3527,0.100,0.6529,0,none
3.862,5.88026,0.06787,-0.3495,0.100,0.6590,0,none
3.913,5.98383,0.06689,-0.3485,0.100,0.6651,0,none
3.963,6.09028,0.06299,-0.3448,0.100,0.6711,0,none
4.012,6.19374,0.05249,-0.3349,0.100,0.6772,0,none
4.062,6.29422,0.06299,-0.3448,0.100,0.6831,0,none
4.111,6.39167,0.06836,-0.3499,0.100,0.6890,0,none
4.163,6.48547,0.06641,-0.3481,0.100,0.6947,0,none
4.214,6.57554,0.05933,-0.3414,0.100,0.7005,0,none
4.261,6.66195,0.05029,-0.3328,0.100,0.7062,0,none
4.315,6.73912,0.06543,-0.3472,0.100,0.7119,0,none
4.362,6.82061,0.05884,-0.3409,0.100,0.7174,0,none
4.412,6.89777,0.03247,-0.3158,0.100,0.7229,0,none
4.462,6.97103,0.05933,-0.3414,0.100,0.7284,0,none
4.513,7.04071,0.06299,-0.3448,0.100,0.7338,0,none
4.564,7.10540,0.05444,-0.3367,0.100,0.7391,0,none
4.614,7.16541,0.02930,-0.3128,0.100,0.7444,0,none
4.663,7.21291,0.05005,-0.3325,0.100,0.7497,0,none
4.715,7.26810,0.05737,-0.3395,0.100,0.7549,0,none
4.765,7.31799,0.05200,-0.3344,0.100,0.7599,0,none
4.817,7.36273,0.04541,-0.3281,0.100,0.7650,0,none
4.867,7.40252,0.05005,-0.3325,0.100,0.7700,0,none
4.916,7.43738,0.07617,-0.3574,0.100,0.7750,0,none
4.966,7.46652,0.04492,-0.3277,0.100,0.7798,0,none
5.017,7.48742,0.04297,-0.3258,0.100,0.7847,0,none
5.067,7.50649,0.05103,-0.3335,0.100,0.7896,0,none
5.100,7.52023,0.05811,-0.3402,0.100,0.7943,0,none
5.151,7.52797,0.04150,-0.3244,0.100,0.7990,0,none
5.201,7.52995,0.03906,-0.3221,0.100,0.8037,0,none
5.252,7.52644,0.06128,-0.3432,0.100,0.8083,0,none
5.301,7.51682,0.05103,-0.3335,0.100,0.8128,0,none
5.352,7.49650,0.04541,-0.3281,0.100,0.8173,0,none
5.401,7.47729,0.04932,-0.3319,0.100,0.8218,0,none
5.453,7.45194,0.03540,-0.3186,0.100,0.8262,0,none
5.502,7.42033,0.03345,-0.3168,0.100,0.8306,0,none
5.555,7.38282,0.05322,-0.3356,0.100,0.8350,0,none
5.605,7.33882,0.01453,-0.2988,0.100,0.8392,0,none
5.653,7.27698,0.05322,-0.3356,0.100,0.8435,0,none
5.704,7.22714,0.03198,-0.3154,0.100,0.8476,0,none
5.752,7.17007,0.03735,-0.3205,0.100,0.8518,0,none
5.804,7.10680,0.05176,-0.3342,0.100,0.8559,0,none
5.853,7.03659,0.04810,-0.3307,0.100,0.8599,0,none
5.902,6.95915,0.04810,-0.3307,0.100,0.8639,0,none
5.953,6.87117,0.07422,-0.3555,0.100,0.8679,0,none
6.003,6.78127,0.03979,-0.3228,0.100,0.8717,0,none
6.052,6.68376,0.05444,-0.3367,0.100,0.8757,0,none
6.104,6.57970,0.03931,-0.3223,0.100,0.8795,0,none
6.154,6.46830,0.04248,-0.3254,0.100,0.8833,0,none
6.204,6.35008,0.05029,-0.3328,0.100,0.8871,0,none
6.254,6.20962,0.05469,-0.3370,0.100,0.8908,0,none
6.305,6.08342,0.05664,-0.3388,0.100,0.8944,0,none
6.355,5.94966,0.04077,-0.3237,0.100,0.8981,0,none
6.403,5.80870,0.01794,-0.3020,0.100,0.9017,0,none
6.454,5.66102,0.02478,-0.3085,0.100,0.9054,0,none
6.504,5.50686,0.00458,-0.2893,0.100,0.9090,0,none
6.556,5.34591,0.00346,-0.2883,0.100,0.9125,0,none
6.604,5.16656,-0.00565,-0.2796,0.100,0.9161,0,none
6.654,5.00034,-0.00273,-0.2824,0.100,0.9195,0,none
6.704,4.82782,0.01379,-0.2981,0.100,0.9230,0,none
6.753,4.64856,-0.02368,-0.2625,0.100,0.9263,0,none
6.804,4.46299,-0.13672,-0.1551,0.100,0.9298,0,none
6.854,4.27319,-0.28125,-0.0178,0.100,0.9333,0,none
6.903,4.05527,-0.41797,0.1121,0.100,0.9367,0,none
6.955,3.88097,-0.79688,0.4720,0.100,0.9397,0,none
7.004,3.72907,-1.51562,1.0000,0.100,0.9383,0,none
7.055,3.58931,-1.78125,1.0000,0.100,0.9323,0,none
7.106,3.48646,-1.89844,1.0000,0.100,0.9310,0,none
7.156,3.40738,-1.88281,1.0000,0.100,0.9320,0,none
7.206,3.35168,-1.86719,1.0000,0.100,0.9329,0,none
7.256,3.30104,-1.76562,1.0000,0.100,0.9484,0,none
7.304,3.31491,-1.73438,1.0000,0.100,0.9362,0,none
7.356,3.35032,-1.39844,1.0000,0.100,0.9373,0,none
7.410,3.40916,-1.20312,0.8580,0.100,0.9383,0,none
7.456,3.48412,-1.04688,0.7095,0.100,0.9434,0,none
7.507,3.58154,-0.43359,0.1269,0.100,0.9446,0,none
7.555,3.66290,-0.19336,-0.1013,0.100,0.9472,0,none
7.606,3.76750,-0.32227,0.0212,0.100,0.9527,0,none
7.656,3.86744,-0.18359,-0.1106,0.100,0.9546,0,none
7.706,3.96987,-0.11572,-0.1751,0.100,0.9575,0,none
7.756,4.06711,-0.09668,-0.1932,0.100,0.9604,0,none
7.807,4.11483,-0.04907,-0.2384,0.100,0.9634,0,none
7.859,4.22205,-0.03857,-0.2484,0.100,0.9662,0,none
7.907,4.32286,-0.07910,-0.2099,0.100,0.9691,0,none
7.958,4.41780,-0.03442,-0.2523,0.100,0.9721,0,none
8.007,4.50814,0.01172,-0.2961,0.100,0.9750,0,none
8.056,4.59116,-0.00720,-0.2782,0.100,0.9776,0,none
8.107,4.61059,-0.01154,-0.2740,0.100,0.9804,0,none
8.158,4.70660,-0.01501,-0.2707,0.100,0.9832,0,none
8.208,4.79591,-0.00842,-0.2770,0.100,0.9860,0,none
8.257,4.87835,0.01648,-0.3007,0.100,0.9887,0,none
8.309,4.95295,0.00586,-0.2906,0.100,0.9912,0,none
8.356,5.01940,0.01300,-0.2974,0.100,0.9939,0,none
8.406,5.07836,0.04614,-0.3288,0.100,0.9965,0,none
8.457,5.09642,0.02661,-0.3103,0.100,0.9988,0,none
8.507,5.16802,0.04102,-0.3240,0.100,1.0014,0,none
8.558,5.23160,0.04126,-0.3242,0.100,1.0039,0,none
8.606,5.28619,0.00922,-0.2938,0.100,1.0063,0,none
8.659,5.33212,0.03198,-0.3154,0.100,1.0089,0,none
8.709,5.37002,0.04468,-0.3274,0.100,1.0113,0,none
8.759,5.37516,0.03833,-0.3214,0.100,1.0136,0,none
8.807,5.41947,0.03040,-0.3139,0.100,1.0159,0,none
8.858,5.45493,0.04199,-0.3249,0.100,1.0183,0,none
8.910,5.48139,0.05640,-0.3386,0.100,1.0206,0,none
8.959,5.49831,0.01514,-0.2994,0.100,1.0228,0,none
9.011,5.47014,0.04077,-0.3237,0.100,1.0251,0,none
9.059,5.49119,0.03955,-0.3226,0.100,1.0274,0,none
9.109,5.50251,0.04346,-0.3263,0.100,1.0295,0,none
9.160,5.50433,0.03088,-0.3143,0.100,1.0317,0,none
9.212,5.49658,0.02686,-0.3105,0.100,1.0339,0,none
9.261,5.47990,0.04932,-0.3319,0.100,1.0361,0,none
9.309,5.42628,0.02588,-0.3096,0.100,1.0381,0,none
9.361,5.41362,0.04370,-0.3265,0.100,1.0403,0,none
9.411,5.39180,0.04370,-0.3265,0.100,1.0423,0,none
9.461,5.35991,0.02002,-0.3040,0.100,1.0443,0,none
9.511,5.31832,0.04468,-0.3274,0.100,1.0464,0,none
9.564,5.22991,0.01453,-0.2988,0.100,1.0484,0,none
9.613,5.19190,-0.02551,-0.2608,0.100,1.0504,0,none
9.663,5.14555,0.01672,-0.3009,0.100,1.0526,0,none
9.713,5.09166,-0.00647,-0.2789,0.100,1.0545,0,none
9.764,5.02800,-0.01483,-0.2709,0.100,1.0565,0,none
9.812,4.95620,-0.02344,-0.2627,0.100,1.0585,0,none
9.862,4.85827,-0.04028,-0.2467,0.100,1.0605,0,none
9.911,4.78770,-0.06885,-0.2196,0.100,1.0625,0,none
9.962,4.70996,-0.09082,-0.1987,0.100,1.0646,0,none
10.012,4.62620,-0.11963,-0.1714,0.100,1.0666,0,none
10.065,4.53686,-0.11230,-0.1783,0.100,1.0687,0,none
10.115,4.42599,-0.13184,-0.1598,0.100,1.0706,0,none
10.164,4.33937,-0.18066,-0.1134,0.100,1.0726,0,none
10.214,4.24865,-0.17578,-0.1180,0.100,1.0746,0,none
10.264,4.15507,-0.26367,-0.0345,0.100,1.0766,0,none
10.315,4.05826,-0.50000,0.1900,0.100,1.0785,0,none
10.363,3.94863,-0.54297,0.2308,0.100,1.0795,0,none
10.414,3.87666,-0.62109,0.3050,0.100,1.0808,0,none
10.465,3.81337,-0.71875,0.3978,0.100,1.0823,0,none
10.518,3.76131,-0.75391,0.4312,0.100,1.0832,0,none
10.565,3.72421,-0.80469,0.4795,0.100,1.0839,0,none
10.617,3.69036,-1.02344,0.6873,0.100,1.0846,0,none
10.665,3.69730,-0.93359,0.6019,0.100,1.0840,0,none
10.715,3.73059,-0.72266,0.4015,0.100,1.0832,0,none
10.769,3.78223,-0.52344,0.2123,0.100,1.0853,0,none
10.821,3.84242,-0.26562,-0.0327,0.100,1.0880,0,none
10.869,3.88632,-0.22070,-0.0753,0.100,1.0901,0,none
10.918,3.95980,-0.11816,-0.1727,0.100,1.0917,0,none
10.969,4.02912,-0.13672,-0.1551,0.100,1.0933,0,none
11.017,4.09122,-0.13574,-0.1560,0.100,1.0948,0,none
11.066,4.14817,-0.24805,-0.0494,0.100,1.0965,0,none
11.117,4.18677,-0.14844,-0.1440,0.100,1.0982,0,none
11.167,4.25224,-0.03882,-0.2481,0.100,1.0998,0,none
11.219,4.31031,-0.05566,-0.2321,0.100,1.1008,0,none
11.251,4.35785,-0.06030,-0.2277,0.100,1.1022,0,none
11.301,4.39791,-0.00470,-0.2805,0.100,1.1038,0,none
11.354,4.41515,-0.05469,-0.2330,0.100,1.1050,0,none
11.401,4.45394,-0.06396,-0.2242,0.100,1.1067,0,none
11.452,4.48586,-0.06396,-0.2242,0.100,1.1082,0,none
11.502,4.51040,-0.02856,-0.2579,0.100,1.1097,0,none
11.553,4.52678,-0.04639,-0.2409,0.100,1.1110,0,none
11.601,4.52788,-0.10791,-0.1825,0.100,1.1124,0,none
11.652,4.53797,-0.03369,-0.2530,0.100,1.1141,0,none
11.701,4.54154,-0.05225,-0.2354,0.100,1.1152,0,none
11.751,4.53542,-0.08496,-0.2043,0.100,1.1166,0,none
11.802,4.52195,-0.08203,-0.2071,0.100,1.1181,0,none
11.852,4.49620,-0.06177,-0.2263,0.100,1.1195,0,none
11.902,4.48208,-0.06592,-0.2224,0.100,1.1208,0,none
11.950,4.45980,-0.09668,-0.1932,0.100,1.1221,0,none
12.003,4.43029,-0.10205,-0.1881,0.100,1.1236,0,none
12.052,4.38495,-0.08643,-0.2029,0.100,1.1250,0,none
12.102,4.35123,-0.09424,-0.1955,0.100,1.1263,0,none
12.153,4.31024,-0.14453,-0.1477,0.100,1.1276,0,none
12.202,4.26325,-0.16602,-0.1273,0.100,1.1291,0,none
12.254,4.21241,-0.29102,-0.0085,0.100,1.1305,0,none
12.302,4.14869,-0.47266,0.1640,0.100,1.1318,0,none
12.354,4.11329,-0.30859,0.0082,0.100,1.1325,0,none
12.404,4.08421,-0.25391,-0.0438,0.100,1.1337,0,none
12.453,4.05203,-0.23047,-0.0661,0.100,1.1351,0,none
12.504,4.01663,-0.37500,0.0713,0.100,1.1364,0,none
12.554,3.97613,-0.41992,0.1139,0.100,1.1375,0,none
12.604,3.95599,-0.39258,0.0879,0.100,1.1386,0,none
12.655,3.94036,-0.44727,0.1399,0.100,1.1399,0,none
12.704,3.92831,-0.55859,0.2457,0.100,1.1410,0,none
12.755,3.90945,-0.38867,0.0842,0.100,1.1416,0,none
12.805,3.92686,-0.42188,0.1158,0.100,1.1429,0,none
12.854,3.94492,-0.34766,0.0453,0.100,1.1442,0,none
12.904,3.96695,-0.26758,-0.0308,0.100,1.1454,0,none
12.955,3.98903,-0.17578,-0.1180,0.100,1.1466,0,none
13.005,3.99479,-0.18262,-0.1115,0.100,1.1477,0,none
13.055,4.02588,-0.17285,-0.1208,0.100,1.1488,0,none
13.106,4.05280,-0.16699,-0.1264,0.100,1.1500,0,none
13.155,4.07518,-0.15820,-0.1347,0.100,1.1511,0,none
13.206,4.09280,-0.14746,-0.1449,0.100,1.1522,0,none
13.261,4.09465,-0.14746,-0.1449,0.100,1.1533,0,none
13.305,4.12416,-0.17383,-0.1199,0.100,1.1544,0,none
13.354,4.14854,-0.15332,-0.1393,0.100,1.1556,0,none
13.404,4.16878,-0.16309,-0.1301,0.100,1.1566,0,none
13.455,4.16005,-0.15625,-0.1366,0.100,1.1577,0,none
13.504,4.19012,-0.15625,-0.1366,0.100,1.1588,0,none
13.555,4.21508,-0.17188,-0.1217,0.100,1.1598,0,none
13.605,4.23508,-0.12695,-0.1644,0.100,1.1609,0,none
13.656,4.24963,-0.13574,-0.1560,0.100,1.1618,0,none
13.706,4.23228,-0.14453,-0.1477,0.100,1.1628,0,none
13.755,4.26077,-0.11182,-0.1788,0.100,1.1638,0,none
13.805,4.28365,-0.15625,-0.1366,0.100,1.1647,0,none
13.858,4.30051,-0.14355,-0.1486,0.100,1.1657,0,none
13.907,4.31268,-0.13086,-0.1607,0.100,1.1667,0,none
13.958,4.29857,-0.14258,-0.1496,0.100,1.1676,0,none
14.005,4.32505,-0.13086,-0.1607,0.100,1.1685,0,none
14.055,4.34601,-0.13867,-0.1533,0.100,1.1695,0,none
14.107,4.36096,-0.08203,-0.2071,0.100,1.1704,0,none
14.156,4.36975,-0.13867,-0.1533,0.100,1.1711,0,none
14.208,4.35068,-0.13965,-0.1523,0.100,1.1720,0,none
14.257,4.37747,-0.12793,-0.1635,0.100,1.1729,0,none
14.306,4.39859,-0.12695,-0.1644,0.100,1.1738,0,none
14.356,4.41332,-0.08594,-0.2034,0.100,1.1746,0,none
14.407,4.42142,-0.11621,-0.1746,0.100,1.1754,0,none
14.457,4.40498,-0.10010,-0.1899,0.100,1.1762,0,none
14.506,4.43164,-0.12158,-0.1695,0.100,1.1770,0,none
14.556,4.45100,-0.12207,-0.1690,0.100,1.1778,0,none
14.606,4.46417,-0.12061,-0.1704,0.100,1.1787,0,none
14.657,4.42035,-0.11133,-0.1792,0.100,1.1795,0,none
14.708,4.45536,-0.12793,-0.1635,0.100,1.1802,0,none
14.757,4.48351,-0.10156,-0.1885,0.100,1.1810,0,none
14.807,4.50543,-0.14258,-0.1496,0.100,1.1818,0,none
14.859,4.52005,-0.07080,-0.2177,0.100,1.1826,0,none
14.907,4.48298,-0.12500,-0.1662,0.100,1.1830,0,none
14.958,4.51442,-0.09521,-0.1945,0.100,1.1838,0,none
15.008,4.54000,-0.09717,-0.1927,0.100,1.1845,0,none
15.058,4.55778,-0.11523,-0.1755,0.100,1.1852,0,none
15.107,4.56818,-0.09766,-0.1922,0.100,1.1860,0,none
15.159,4.52261,-0.07178,-0.2168,0.100,1.1866,0,none
15.210,4.55610,-0.06934,-0.2191,0.100,1.1872,0,none
15.259,4.58073,-0.13281,-0.1588,0.100,1.1878,0,none
15.309,4.59840,-0.16016,-0.1329,0.100,1.1887,0,none
15.358,4.61095,-0.08350,-0.2057,0.100,1.1895,0,none
15.409,4.58183,-0.09277,-0.1969,0.100,1.1900,0,none
15.459,4.61031,-0.09473,-0.1950,0.100,1.1905,0,none
15.508,4.63113,-0.10400,-0.1862,0.100,1.1912,0,none
15.559,4.64446,-0.08398,-0.2052,0.100,1.1918,0,none
15.610,4.65049,-0.11230,-0.1783,0.100,1.1924,0,none
15.660,4.61604,-0.08057,-0.2085,0.100,1.1931,0,none
15.718,4.63816,-0.05273,-0.2349,0.100,1.1936,0,none
15.770,4.65153,-0.07471,-0.2140,0.100,1.1941,0,none
15.818,4.65537,-0.08887,-0.2006,0.100,1.1946,0,none
15.869,4.65106,-0.10938,-0.1811,0.100,1.1952,0,none
15.907,4.61106,-0.07080,-0.2177,0.100,1.1959,0,none
15.957,4.62434,-0.12500,-0.1662,0.100,1.1964,0,none
16.008,4.62887,-0.10449,-0.1857,0.100,1.1970,0,none
16.058,4.62743,-0.08691,-0.2024,0.100,1.1976,0,none
16.107,4.61816,-0.07910,-0.2099,0.100,1.1981,0,none
16.157,4.57101,-0.11572,-0.1751,0.100,1.1986,0,none
16.208,4.58437,-0.09424,-0.1955,0.100,1.1993,0,none
16.257,4.59119,-0.12012,-0.1709,0.100,1.1998,0,none
16.307,4.59015,-0.09814,-0.1918,0.100,1.2004,0,none
16.357,4.58228,-0.07910,-0.2099,0.100,1.2009,0,none
