cte_true,mc_mean,mc_std
2.05664,0.57384,0.34287
1.44860,1.10431,0.29569
0.83645,-0.30359,0.54932
0.22113,-0.04961,0.13429
-0.39030,-0.06414,0.10418
-0.99865,-3.66835,0.77770
-1.60890,3.15973,0.69463
-2.22412,-5.54855,1.12045
-2.84277,-0.70033,1.46728
-3.46048,-3.35167,1.96897
-4.07276,-2.14514,0.56062
-4.67324,1.72245,0.34548
-5.25545,0.36993,0.21799
-5.81306,0.23192,0.17107
-6.34556,0.09580,0.11528
-6.83579,0.01179,0.15110
-7.28562,0.01378,0.11205
-7.68386,0.07349,0.16914
0.00297,-3.31956,0.37779
0.00296,-3.06371,0.48654
0.00297,-3.12901,0.52373
0.00236,-3.19194,0.37840
0.00142,-3.13013,0.47223
0.00024,-2.98095,0.49132
-0.00157,-2.99428,0.26064
-0.00396,-2.63679,0.43316
-0.00695,-2.90303,0.47194
-0.01059,-3.16781,0.43678
-0.01496,-2.96938,0.29709
-0.02014,-3.37709,0.53247
-0.02620,-3.52638,0.37442
-0.03319,-3.50496,0.44892
-0.04604,-3.78242,0.62645
-0.05048,-3.93157,0.55179
-0.06062,-3.67550,0.70584
-0.06512,-3.34215,0.40451
-0.07934,-3.53449,0.52837
-0.09510,-3.67844,0.52079
-0.11222,-3.38290,0.47202
-0.13074,-3.32084,0.48205
-0.15082,-3.36671,0.68911
-0.17235,-2.57943,0.58141
-0.19523,-2.92464,0.53027
-0.21928,-3.17305,0.46608
-0.24452,-3.12089,0.49617
-0.27077,-2.81056,0.69995
-0.29796,-3.03663,0.33953
-0.32527,-3.07326,0.66980
0.00257,-3.10393,0.37718
0.00257,-3.42280,0.44591
0.00257,-3.26316,0.37360
0.00232,-3.31132,0.42699
0.00221,-3.21247,0.47218
0.00177,-3.16768,0.47226
0.00103,-3.12144,0.47353
0.00018,-2.93027,0.38213
-0.00093,-3.00290,0.36039
-0.00246,-3.26425,0.40812
-0.00401,-2.94499,0.32066
-0.00587,-3.24851,0.34042
-0.00804,-3.17213,0.34750
-0.01053,-2.99174,0.50999
-0.01337,-3.02114,0.46511
-0.01658,-3.09651,0.39004
-0.02017,-3.29618,0.43401
-0.02419,-3.27093,0.51547
-0.02867,-3.65603,0.60605
