time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
5.369,107,1.01035,1.20761,1.35443,0,0,0,MODEL,-1.0000,0.100,0.6092,0,none
5.419,108,1.00789,0.54411,1.28465,0,0,0,MODEL,-0.8019,0.100,0.6047,0,none
5.471,109,0.97762,-1.21971,1.46423,0,0,0,MODEL,0.8737,0.100,0.6090,0,none
5.520,110,0.94840,-2.37395,0.98096,0,0,0,MODEL,1.0000,0.100,0.5984,0,none
5.570,111,0.96104,-1.68725,1.39310,0,0,0,MODEL,1.0000,0.100,0.5942,0,none
5.620,112,0.99090,-0.79937,1.60365,0,0,0,MODEL,0.4744,0.100,0.5994,0,none
5.671,113,1.02723,1.59862,1.62984,0,0,0,MODEL,-1.0000,0.100,0.6064,0,none
5.721,114,1.05366,1.73183,1.22455,0,0,0,MODEL,-1.0000,0.100,0.5961,0,none
5.771,115,1.03777,0.77916,1.59527,0,0,0,MODEL,-1.0000,0.100,0.5951,0,none
5.822,116,1.00828,0.20236,1.35776,0,0,0,MODEL,-0.4772,0.100,0.6007,0,none
5.872,117,0.97253,-1.42901,1.09972,0,0,0,MODEL,1.0000,0.100,0.6076,0,none
5.922,118,0.94864,-2.12949,0.74537,0,0,0,MODEL,1.0000,0.100,0.5971,0,none
5.972,119,0.96404,-1.48930,1.20192,0,0,0,MODEL,1.0000,0.100,0.5957,0,none
6.022,120,0.99309,-0.01918,1.32755,0,0,0,MODEL,-0.2668,0.100,0.6012,0,none
6.070,121,1.03007,0.69536,2.00329,0,0,0,MODEL,-0.9456,0.100,0.5995,0,none
6.122,122,1.02813,0.47399,1.38993,0,0,0,MODEL,-0.7353,0.100,0.5973,0,none
6.174,123,1.00254,0.09247,1.19975,0,0,0,MODEL,-0.3728,0.100,0.6026,0,none
6.221,124,0.97469,-1.62423,1.36498,0,0,0,MODEL,1.0000,0.100,0.6100,0,none
6.272,125,0.95717,-1.87678,1.03678,0,0,0,MODEL,1.0000,0.100,0.6003,0,none
6.323,126,0.97673,-0.40394,1.51951,0,0,0,MODEL,0.0987,0.100,0.6001,0,none
6.374,127,1.00387,0.55972,1.24716,0,0,0,MODEL,-0.8167,0.100,0.6040,0,none
