cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.01319,-1.71874,1.14809,-3.48181,-1.50806,-2.11776,-0.00951,-1.86579,-2.27369,0.41630,-2.53065,-1.98060,-1.83583
0.10558,-1.50718,1.09756,-2.99329,-1.09869,-2.18509,-0.54610,-1.67373,-1.99446,0.98758,-2.22860,-1.56792,-1.77150
0.21405,-1.42124,0.97678,-2.72008,-0.38393,-2.11762,-0.83378,-1.80437,-1.75404,0.64205,-2.07093,-1.54347,-1.62620
0.31011,-1.32619,1.03177,-2.55147,-0.44126,-2.10846,-0.44335,-1.75544,-1.75947,0.88583,-2.08134,-1.44450,-1.56247
0.39592,-1.32608,1.03400,-2.32303,-0.95855,-2.06003,-0.38999,-1.94603,-1.56791,1.14051,-1.91113,-1.75229,-1.49239
0.45900,-1.59326,0.74896,-2.47439,-1.14921,-2.03163,-1.07405,-1.89020,-1.72594,0.14498,-1.98384,-2.17041,-1.57788
0.50414,-1.53781,0.54639,-2.31220,-1.12408,-1.97342,-1.14751,-1.70640,-1.46544,-0.40372,-1.77011,-1.98292,-1.49233
0.53160,-1.79002,0.31697,-2.36912,-1.52977,-1.98356,-1.32677,-1.77772,-1.78640,-1.48589,-2.03975,-2.01719,-1.58401
0.54035,-1.87640,0.28354,-2.44451,-1.70326,-1.99614,-1.43783,-1.91345,-1.83074,-1.61435,-2.06861,-2.04353,-1.71163
0.52854,-1.83412,0.24076,-2.26835,-1.76955,-1.80416,-1.51309,-2.03773,-1.71684,-1.67921,-1.98120,-2.02990,-1.54116
0.50194,-2.08560,0.34390,-2.61739,-2.08860,-2.09043,-1.63325,-2.60188,-1.92261,-1.95382,-2.20486,-2.15495,-1.58816
0.45793,-2.02504,0.36242,-2.78122,-1.89550,-2.12398,-1.50543,-2.25460,-1.84006,-1.90234,-2.10187,-2.22680,-1.61859
0.39697,-1.94595,0.35732,-2.61806,-1.91695,-2.26225,-1.46885,-1.87223,-1.93803,-1.62548,-2.06830,-2.18024,-1.50915
0.32164,-1.98075,0.38190,-2.73160,-1.97919,-2.34946,-1.43576,-1.98903,-2.07258,-1.61496,-1.64307,-2.16784,-1.82405
0.22417,-1.80896,0.77230,-2.51881,-1.97294,-2.52123,-1.56705,-2.00556,-2.03097,-1.70272,0.20912,-2.12050,-1.85896
0.13805,-2.06819,0.51835,-2.78683,-2.41807,-2.59324,-1.66366,-2.32824,-1.91654,-1.82382,-0.98591,-2.17742,-1.98818
0.04211,-1.95364,0.76065,-2.28133,-2.51797,-2.63058,-2.05715,-2.33486,-1.91725,-1.85553,0.08035,-2.09005,-1.93207
