time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
7.602,152,-1.12405,-1.45685,0.21313,1,0,0,MODEL,1.0000,0.100,0.9242,0,none
7.653,153,-1.05782,-0.81986,0.18881,1,0,0,MODEL,0.4939,0.100,0.9249,0,none
7.701,154,-0.97262,-0.69279,0.13259,1,0,0,MODEL,0.3732,0.100,0.9274,0,none
7.754,155,-0.88832,-0.66038,0.17924,1,0,0,MODEL,0.3424,0.100,0.9336,0,none
7.801,156,-0.79920,-0.56344,0.12515,1,0,0,MODEL,0.2503,0.100,0.9373,0,none
7.852,157,-0.58189,-0.58914,0.18572,1,0,0,MODEL,0.2747,0.100,0.9408,0,none
7.902,158,-0.58227,-0.33832,0.17957,1,0,0,MODEL,0.0364,0.100,0.9441,0,none
7.954,159,-0.57762,-0.30457,0.16094,1,0,0,MODEL,0.0043,0.100,0.9470,0,none
8.001,160,-0.57724,-0.38925,0.13719,1,0,0,MODEL,0.0848,0.100,0.9506,0,none
8.054,161,-0.57736,-0.60975,0.16347,1,0,0,MODEL,0.2943,0.100,0.9537,0,none
8.102,162,-0.57194,-0.57727,0.12652,1,0,0,MODEL,0.2634,0.100,0.9557,0,none
8.152,163,-0.46675,-0.79353,0.17096,1,0,0,MODEL,0.4689,0.100,0.9585,0,none
8.206,164,-0.54425,-1.05972,0.19194,1,0,0,MODEL,0.7217,0.100,0.9600,0,none
8.254,165,-0.60327,-0.82549,0.21795,1,0,0,MODEL,0.4992,0.100,0.9591,0,none
8.303,166,-0.63940,-0.54602,0.16767,1,0,0,MODEL,0.2337,0.100,0.9615,0,none
8.352,167,-0.66988,-0.76081,0.23960,1,0,0,MODEL,0.4378,0.100,0.9653,0,none
8.404,168,-0.54423,-0.75814,0.14817,1,0,0,MODEL,0.4352,0.100,0.9676,0,none
8.455,169,-0.66143,-0.77602,0.21092,1,0,0,MODEL,0.4522,0.100,0.9699,0,none
8.504,170,-0.76751,-0.89558,0.17539,1,0,0,MODEL,0.5658,0.100,0.9724,0,none
8.553,171,-0.86112,-1.05016,0.25096,1,0,0,MODEL,0.7127,0.100,0.9739,0,none
8.602,172,-0.93642,-1.07682,0.17818,1,0,0,MODEL,0.7380,0.100,0.9741,0,none
8.655,173,-0.98940,-0.87958,0.23068,1,0,0,MODEL,0.5506,0.100,0.9751,0,none
8.705,174,-1.02396,-0.99183,0.28774,0,0,0,MODEL,0.6572,0.100,0.9779,0,none
8.754,175,-1.04759,-0.98770,0.18878,1,0,0,MODEL,0.6533,0.100,0.9800,0,none
8.803,176,-1.05203,-0.75715,0.24915,1,0,0,MODEL,0.4343,0.100,0.9816,0,none
8.854,177,-1.04080,-0.56058,0.28844,0,0,0,MODEL,0.2475,0.100,0.9846,0,none
8.906,178,-1.02439,-0.20830,0.71783,0,0,0,MODEL,-0.0871,0.100,0.9884,0,none
8.952,179,-1.00885,0.72290,0.51955,0,0,0,MODEL,-0.9718,0.100,0.9903,0,none
9.005,180,-1.00927,-1.06542,0.23739,1,0,0,MODEL,0.7271,0.100,0.9776,0,none
9.055,181,-1.04877,-0.90067,0.22427,1,0,0,MODEL,0.5706,0.100,0.9576,0,none
9.105,182,-1.04211,-1.13671,0.29018,0,0,0,MODEL,0.7949,0.100,0.9474,0,none
9.156,183,-1.01245,-1.01559,0.27417,1,0,0,MODEL,0.6798,0.100,0.9473,0,none
9.206,184,-0.95959,-0.82405,0.23865,1,0,0,MODEL,0.4978,0.100,0.9494,0,none
9.256,185,-0.89366,-0.58979,0.14310,1,0,0,MODEL,0.2753,0.100,0.9532,0,none
9.307,186,-0.82153,-0.44306,0.15583,1,0,0,MODEL,0.1359,0.100,0.9572,0,none
9.355,187,-0.74864,0.37435,0.56644,0,0,0,MODEL,-0.6406,0.100,0.9609,0,none
9.408,188,-0.68173,0.49431,0.24796,1,0,0,MODEL,-0.7546,0.100,0.9534,0,none
9.455,189,-0.65032,2.05555,0.35132,0,0,0,MODEL,-1.0000,0.100,0.9536,0,none
9.506,190,-0.64444,2.44168,0.50482,0,0,0,MODEL,-1.0000,0.100,0.9511,0,none
9.555,191,-0.66954,1.06098,0.43446,0,0,0,MODEL,-1.0000,0.100,0.9508,0,none
9.606,192,-0.71960,0.48479,0.25698,1,0,0,MODEL,-0.7455,0.100,0.9515,0,none
9.655,193,-0.79172,1.05316,0.22231,1,0,0,MODEL,-1.0000,0.100,0.9545,0,none
9.707,194,-0.87822,-0.02797,0.24452,1,0,0,MODEL,-0.2584,0.100,0.9536,0,none
9.758,195,-0.98776,0.18615,0.24452,1,0,0,MODEL,-0.4618,0.100,0.9521,0,none
9.808,196,-1.08953,-0.63786,0.34109,0,0,0,MODEL,0.3210,0.100,0.9572,0,none
9.858,197,-1.19870,-1.10513,0.27196,1,0,0,MODEL,0.7649,0.100,0.9521,0,none
9.907,198,-1.27937,-0.92039,0.47421,0,0,0,MODEL,0.5894,0.100,0.9492,0,none
9.956,199,-1.33022,0.76078,0.36052,0,0,0,MODEL,-1.0000,0.100,0.9511,0,none
10.007,200,-1.37644,0.84008,0.59050,0,0,0,MODEL,-1.0000,0.100,0.9347,0,none
